encoder_input,decoder_input,decoder_output
"['<ja>', '8', '月', '7', '[MASK]', '、', 'フ', 'セ', 'インの', 'ところ', 'に', '訪', '[MASK]', 'のは', '、', '誰', 'でしたか', '?', '▁', '</s>', '[MASK]', '国の', '首相は', '、', '誰だったか', '?', '▁', '</s>', 'アリー', 'と', 'フ', 'セ', 'インの', '階段', 'の', '様']","['<ja>', '8', '月', '7', '日', '、', 'フ', 'セ', 'インの', 'ところ', 'に', '訪', 'れた', 'のは', '、', '誰', 'でしたか', '?', '▁', '</s>', 'クウェート共和', '国の', '首相は', '、', '誰だったか', '?', '▁', '</s>', 'アリー', 'と', 'フ', 'セ', 'インの', '階段', 'の', '様']","['8', '月', '7', '日', '、', 'フ', 'セ', 'インの', 'ところ', 'に', '訪', 'れた', 'のは', '、', '誰', 'でしたか', '?', '▁', '</s>', 'クウェート共和', '国の', '首相は', '、', '誰だったか', '?', '▁', '</s>', 'アリー', 'と', 'フ', 'セ', 'インの', '階段', 'の', '様', '<', 'j', 'a', '>']"
"['<ja>', '越流式', '[MASK]', 'バーチカルスロット式', '[MASK]', '潜孔', '式は', '[MASK]', 'どのような', '[MASK]', '法', 'で', '区', '分', '[MASK]', 'の', '?', '▁', '</s>', '越流式', '[MASK]', 'バーチカルスロット式', '[MASK]', '潜孔', '[MASK]', 'とい', 'った', 'これ', 'ら', 'の魚道', 'は', '[MASK]', '何', '[MASK]', '魚道', '[MASK]']","['<ja>', '越流式', '、', 'バーチカルスロット式', '、', '潜孔', '式は', '、', 'どのような', '方', '法', 'で', '区', '分', 'される', 'の', '?', '▁', '</s>', '越流式', '、', 'バーチカルスロット式', '、', '潜孔', '式', 'とい', 'った', 'これ', 'ら', 'の魚道', 'は', '、', '何', '式', '魚道', 'と']","['越流式', '、', 'バーチカルスロット式', '、', '潜孔', '式は', '、', 'どのような', '方', '法', 'で', '区', '分', 'される', 'の', '?', '▁', '</s>', '越流式', '、', 'バーチカルスロット式', '、', '潜孔', '式', 'とい', 'った', 'これ', 'ら', 'の魚道', 'は', '、', '何', '式', '魚道', 'と', '<', 'j', 'a', '>']"
"['<ja>', '棚田式魚道の', 'プール水深', 'と', '従', '来', '[MASK]', '[MASK]', 'プール水深', 'を', '比較', 'する', 'と', '、', 'どちらの', '水深', 'が', '深いですか', '?', '▁', '[MASK]', '棚田式魚道の', '[MASK]', '表', '面', 'にある', '自然石', 'はどのような', '形状', 'で', '配置', 'されている', '[MASK]', '?', '▁', '[MASK]']","['<ja>', '棚田式魚道の', 'プール水深', 'と', '従', '来', 'の', '魚道の', 'プール水深', 'を', '比較', 'する', 'と', '、', 'どちらの', '水深', 'が', '深いですか', '?', '▁', '</s>', '棚田式魚道の', '魚道', '表', '面', 'にある', '自然石', 'はどのような', '形状', 'で', '配置', 'されている', 'の', '?', '▁', '</s>']","['棚田式魚道の', 'プール水深', 'と', '従', '来', 'の', '魚道の', 'プール水深', 'を', '比較', 'する', 'と', '、', 'どちらの', '水深', 'が', '深いですか', '?', '▁', '</s>', '棚田式魚道の', '魚道', '表', '面', 'にある', '自然石', 'はどのような', '形状', 'で', '配置', 'されている', 'の', '?', '▁', '</s>', '<', 'j', 'a', '>']"
"['<ja>', '[MASK]', '長編小説', '部門で', 'ヒュー', '[MASK]', 'ー賞', 'と', 'ネビュラ', '賞を受賞した', '作品は何', '[MASK]', '[MASK]', '</s>', '[MASK]', 'ファウンデ', 'ー', 'ションの', '彼方へ', '』', 'は', 'シリーズの', '何年', 'ぶ', '[MASK]', '新作', '[MASK]', 'のか', '[MASK]', '[MASK]', '</s>', '1970', '年', '頃', 'に', '連載']","['<ja>', '同じ', '長編小説', '部門で', 'ヒュー', 'ゴ', 'ー賞', 'と', 'ネビュラ', '賞を受賞した', '作品は何', '?', '▁', '</s>', '『', 'ファウンデ', 'ー', 'ションの', '彼方へ', '』', 'は', 'シリーズの', '何年', 'ぶ', 'りの', '新作', 'だった', 'のか', '?', '▁', '</s>', '1970', '年', '頃', 'に', '連載']","['同じ', '長編小説', '部門で', 'ヒュー', 'ゴ', 'ー賞', 'と', 'ネビュラ', '賞を受賞した', '作品は何', '?', '▁', '</s>', '『', 'ファウンデ', 'ー', 'ションの', '彼方へ', '』', 'は', 'シリーズの', '何年', 'ぶ', 'りの', '新作', 'だった', 'のか', '?', '▁', '</s>', '1970', '年', '頃', 'に', '連載', '<', 'j', 'a', '>']"
"['<ja>', '1977', '年の時点で', '、', '手塚が', '抱', '[MASK]', '6', 'つの', '連載', 'の中で', '、『', 'ブラック', '・', 'ジャック', '』', 'が', '掲載された', '[MASK]', 'の名前は何', 'でしょう', '?', '▁', '</s>', '1980', '年代に', '描かれた', '青', '年', '漫画の', '新たな', '代表', '作で', '、', '[MASK]', '29']","['<ja>', '1977', '年の時点で', '、', '手塚が', '抱', 'えていた', '6', 'つの', '連載', 'の中で', '、『', 'ブラック', '・', 'ジャック', '』', 'が', '掲載された', '雑誌', 'の名前は何', 'でしょう', '?', '▁', '</s>', '1980', '年代に', '描かれた', '青', '年', '漫画の', '新たな', '代表', '作で', '、', '第', '29']","['1977', '年の時点で', '、', '手塚が', '抱', 'えていた', '6', 'つの', '連載', 'の中で', '、『', 'ブラック', '・', 'ジャック', '』', 'が', '掲載された', '雑誌', 'の名前は何', 'でしょう', '?', '▁', '</s>', '1980', '年代に', '描かれた', '青', '年', '漫画の', '新たな', '代表', '作で', '、', '第', '29', '<', 'j', 'a', '>']"
"['<ja>', '2010', '年国勢', '調査', 'を', '基', '準', 'に', '、', 'アクロン', '、', 'コロン', 'バス', '、', 'クリーブランド', 'のうち', '、', '人口', 'が一番少ない', 'のはどこ', '[MASK]', '?', '▁', '</s>', 'アクロン', 'は何年に', '創設', 'されたの', '?', '▁', '</s>', '「', 'ノース', 'アクロン', '」', 'は誰が']","['<ja>', '2010', '年国勢', '調査', 'を', '基', '準', 'に', '、', 'アクロン', '、', 'コロン', 'バス', '、', 'クリーブランド', 'のうち', '、', '人口', 'が一番少ない', 'のはどこ', 'なの', '?', '▁', '</s>', 'アクロン', 'は何年に', '創設', 'されたの', '?', '▁', '</s>', '「', 'ノース', 'アクロン', '」', 'は誰が']","['2010', '年国勢', '調査', 'を', '基', '準', 'に', '、', 'アクロン', '、', 'コロン', 'バス', '、', 'クリーブランド', 'のうち', '、', '人口', 'が一番少ない', 'のはどこ', 'なの', '?', '▁', '</s>', 'アクロン', 'は何年に', '創設', 'されたの', '?', '▁', '</s>', '「', 'ノース', 'アクロン', '」', 'は誰が', '<', 'j', 'a', '>']"
"['<ja>', 'イラク', 'が', '国', '営', '放送', 'で', 'クウェート', '[MASK]', '[MASK]', '[MASK]', '世', '政権', '打', '倒', 'と', '、', '自由', 'クウェート', '革命', 'の', '[MASK]', '就', 'を宣言', 'したのは', '、', 'いつのこと', 'ですか', '?', '▁', '</s>', 'イラク', 'は', 'クウェート', 'を武', '力']","['<ja>', 'イラク', 'が', '国', '営', '放送', 'で', 'クウェート', '国の', 'ジャービル', '3', '世', '政権', '打', '倒', 'と', '、', '自由', 'クウェート', '革命', 'の', '成', '就', 'を宣言', 'したのは', '、', 'いつのこと', 'ですか', '?', '▁', '</s>', 'イラク', 'は', 'クウェート', 'を武', '力']","['イラク', 'が', '国', '営', '放送', 'で', 'クウェート', '国の', 'ジャービル', '3', '世', '政権', '打', '倒', 'と', '、', '自由', 'クウェート', '革命', 'の', '成', '就', 'を宣言', 'したのは', '、', 'いつのこと', 'ですか', '?', '▁', '</s>', 'イラク', 'は', 'クウェート', 'を武', '力', '<', 'j', 'a', '>']"
"['<ja>', '建設', '費', '[MASK]', '増', '大', '[MASK]', '[MASK]', '[MASK]', '配置', 'の', '適', '正', '化', 'に', 'マイ', 'ナス', 'となる', 'のはどの', '[MASK]', '[MASK]', 'か', '?', '▁', '</s>', 'バーチカルスロット式', 'において', '[MASK]', '局', '所', '的に', '水', '位', '差', 'と', '[MASK]']","['<ja>', '建設', '費', 'が', '増', '大', 'し', '、', '魚道', '配置', 'の', '適', '正', '化', 'に', 'マイ', 'ナス', 'となる', 'のはどの', 'ような', '魚道', 'か', '?', '▁', '</s>', 'バーチカルスロット式', 'において', '、', '局', '所', '的に', '水', '位', '差', 'と', '流速']","['建設', '費', 'が', '増', '大', 'し', '、', '魚道', '配置', 'の', '適', '正', '化', 'に', 'マイ', 'ナス', 'となる', 'のはどの', 'ような', '魚道', 'か', '?', '▁', '</s>', 'バーチカルスロット式', 'において', '、', '局', '所', '的に', '水', '位', '差', 'と', '流速', '<', 'j', 'a', '>']"
"['<ja>', 'グッド', 'リッチ', 'の本', '社', 'はどの都市', 'にありますか', '。', '▁', '</s>', 'ファイア', 'ストン', 'と', 'グッド', 'イヤー', '・', 'ツェッペリン', 'と', '、', '[MASK]', '創立', 'が', '遅', 'かった', '?', '▁', '</s>', 'アク', 'ロンが', '[MASK]', '投票', '[MASK]', '結果', 'に基づ', 'いて', 'ケン']","['<ja>', 'グッド', 'リッチ', 'の本', '社', 'はどの都市', 'にありますか', '。', '▁', '</s>', 'ファイア', 'ストン', 'と', 'グッド', 'イヤー', '・', 'ツェッペリン', 'と', '、', 'どっちの方が', '創立', 'が', '遅', 'かった', '?', '▁', '</s>', 'アク', 'ロンが', '住民', '投票', 'の', '結果', 'に基づ', 'いて', 'ケン']","['グッド', 'リッチ', 'の本', '社', 'はどの都市', 'にありますか', '。', '▁', '</s>', 'ファイア', 'ストン', 'と', 'グッド', 'イヤー', '・', 'ツェッペリン', 'と', '、', 'どっちの方が', '創立', 'が', '遅', 'かった', '?', '▁', '</s>', 'アク', 'ロンが', '住民', '投票', 'の', '結果', 'に基づ', 'いて', 'ケン', '<', 'j', 'a', '>']"
"['<ja>', 'ファウンデーション', '[MASK]', '[MASK]', '[MASK]', '部作', 'の中で', '、2', '番目の', '作品', 'タイトルは何', '[MASK]', '[MASK]', '▁', '</s>', 'ファウンデーション', '[MASK]', '[MASK]', '[MASK]', '部作', 'の中で', '、', '[MASK]', '作品', 'は何年に', '書かれた', '[MASK]', '▁', '</s>', 'ファウンデーション', 'シリーズは何', 'の作品', 'を', 'ヒ', 'ント', 'に']","['<ja>', 'ファウンデーション', 'シリーズの', '初期', '3', '部作', 'の中で', '、2', '番目の', '作品', 'タイトルは何', 'でしょう', '?', '▁', '</s>', 'ファウンデーション', 'シリーズの', '初期', '3', '部作', 'の中で', '、', '最後の', '作品', 'は何年に', '書かれた', '?', '▁', '</s>', 'ファウンデーション', 'シリーズは何', 'の作品', 'を', 'ヒ', 'ント', 'に']","['ファウンデーション', 'シリーズの', '初期', '3', '部作', 'の中で', '、2', '番目の', '作品', 'タイトルは何', 'でしょう', '?', '▁', '</s>', 'ファウンデーション', 'シリーズの', '初期', '3', '部作', 'の中で', '、', '最後の', '作品', 'は何年に', '書かれた', '?', '▁', '</s>', 'ファウンデーション', 'シリーズは何', 'の作品', 'を', 'ヒ', 'ント', 'に', '<', 'j', 'a', '>']"
"['<ja>', '8', '月', '[MASK]', '日に', '開かれた', '欧州', '共同体', 'の', '緊', '急', '会議', 'は', '、', 'どこで', '行われましたか', '?', '[MASK]', '[MASK]', 'アラブ', '連盟', '[MASK]', '欧州', '共同体', '、', 'ヨルダンの', 'うち', '、', 'クウェート', '暫定政府', 'のこと', '[MASK]', 'ない', 'と表明', 'したのは', '、']","['<ja>', '8', '月', '4', '日に', '開かれた', '欧州', '共同体', 'の', '緊', '急', '会議', 'は', '、', 'どこで', '行われましたか', '?', '▁', '</s>', 'アラブ', '連盟', 'と', '欧州', '共同体', '、', 'ヨルダンの', 'うち', '、', 'クウェート', '暫定政府', 'のこと', 'を認め', 'ない', 'と表明', 'したのは', '、']","['8', '月', '4', '日に', '開かれた', '欧州', '共同体', 'の', '緊', '急', '会議', 'は', '、', 'どこで', '行われましたか', '?', '▁', '</s>', 'アラブ', '連盟', 'と', '欧州', '共同体', '、', 'ヨルダンの', 'うち', '、', 'クウェート', '暫定政府', 'のこと', 'を認め', 'ない', 'と表明', 'したのは', '、', '<', 'j', 'a', '>']"
"['<ja>', 'カフカ', 'は誰', 'の', '伝', '手で', '「', 'アシ', 'クラ', 'ツィ', 'オーニ', '・', 'ジェネラ', 'リ', '」', 'に入', '社', '[MASK]', '?', '▁', '</s>', '「', 'アシ', 'クラ', 'ツィ', 'オーニ', '・', 'ジェネラ', 'リ', '」', 'を', '辞', 'めて', '最', '就', '[MASK]']","['<ja>', 'カフカ', 'は誰', 'の', '伝', '手で', '「', 'アシ', 'クラ', 'ツィ', 'オーニ', '・', 'ジェネラ', 'リ', '」', 'に入', '社', 'しましたか', '?', '▁', '</s>', '「', 'アシ', 'クラ', 'ツィ', 'オーニ', '・', 'ジェネラ', 'リ', '」', 'を', '辞', 'めて', '最', '就', '職']","['カフカ', 'は誰', 'の', '伝', '手で', '「', 'アシ', 'クラ', 'ツィ', 'オーニ', '・', 'ジェネラ', 'リ', '」', 'に入', '社', 'しましたか', '?', '▁', '</s>', '「', 'アシ', 'クラ', 'ツィ', 'オーニ', '・', 'ジェネラ', 'リ', '」', 'を', '辞', 'めて', '最', '就', '職', '<', 'j', 'a', '>']"
"['<ja>', '手塚治虫', 'の', '漫画家', 'としての', 'デビュー作', 'は何か', 'な', '?', '[MASK]', '</s>', '1947', '年に', '大阪', 'に', '赤', '本', 'ブ', 'ーム', 'が起こった', 'のは', 'な', 'ぜ', '?', '[MASK]', '</s>', '[MASK]', 'で一番', '初めに', '30', '分', '枠', 'の', 'テレ', '[MASK]', '[MASK]']","['<ja>', '手塚治虫', 'の', '漫画家', 'としての', 'デビュー作', 'は何か', 'な', '?', '▁', '</s>', '1947', '年に', '大阪', 'に', '赤', '本', 'ブ', 'ーム', 'が起こった', 'のは', 'な', 'ぜ', '?', '▁', '</s>', '日本', 'で一番', '初めに', '30', '分', '枠', 'の', 'テレ', 'ビア', 'ニメ']","['手塚治虫', 'の', '漫画家', 'としての', 'デビュー作', 'は何か', 'な', '?', '▁', '</s>', '1947', '年に', '大阪', 'に', '赤', '本', 'ブ', 'ーム', 'が起こった', 'のは', 'な', 'ぜ', '?', '▁', '</s>', '日本', 'で一番', '初めに', '30', '分', '枠', 'の', 'テレ', 'ビア', 'ニメ', '<', 'j', 'a', '>']"
"['<ja>', '[MASK]', '紙', 'の', '砦', '』', 'や', '[MASK]', 'ど', 'ついた', 'れ', '』', 'などの', '自', '伝', '的', '作品', 'の中', 'にも', '描', '写', 'されている', '手塚治虫', 'にとって', '命', 'を落と', 'していたか', 'も', 'し', 'れなかった', '出来事', 'は何ですか', '?', '▁', '</s>', '[MASK]']","['<ja>', '『', '紙', 'の', '砦', '』', 'や', '『', 'ど', 'ついた', 'れ', '』', 'などの', '自', '伝', '的', '作品', 'の中', 'にも', '描', '写', 'されている', '手塚治虫', 'にとって', '命', 'を落と', 'していたか', 'も', 'し', 'れなかった', '出来事', 'は何ですか', '?', '▁', '</s>', '『']","['『', '紙', 'の', '砦', '』', 'や', '『', 'ど', 'ついた', 'れ', '』', 'などの', '自', '伝', '的', '作品', 'の中', 'にも', '描', '写', 'されている', '手塚治虫', 'にとって', '命', 'を落と', 'していたか', 'も', 'し', 'れなかった', '出来事', 'は何ですか', '?', '▁', '</s>', '『', '<', 'j', 'a', '>']"
"['<ja>', '魚', 'が上', '流', 'に', '遡', 'って', '[MASK]', 'いで', 'いく', 'の', '[MASK]', 'サ', 'ポート', 'する', '工', '作', '物', 'と', 'は何か', '?', '▁', '</s>', '扇状', 'をしている', '魚道の', '名称は何', '?', '▁', '</s>', '昔', 'は', '漁', '業', '資', '源']","['<ja>', '魚', 'が上', '流', 'に', '遡', 'って', '泳', 'いで', 'いく', 'の', 'を', 'サ', 'ポート', 'する', '工', '作', '物', 'と', 'は何か', '?', '▁', '</s>', '扇状', 'をしている', '魚道の', '名称は何', '?', '▁', '</s>', '昔', 'は', '漁', '業', '資', '源']","['魚', 'が上', '流', 'に', '遡', 'って', '泳', 'いで', 'いく', 'の', 'を', 'サ', 'ポート', 'する', '工', '作', '物', 'と', 'は何か', '?', '▁', '</s>', '扇状', 'をしている', '魚道の', '名称は何', '?', '▁', '</s>', '昔', 'は', '漁', '業', '資', '源', '<', 'j', 'a', '>']"
"['<ja>', 'カフカが', '小', '学校', '時代', '[MASK]', '会', 'った', '一', '生の', '友人と', 'は', '?', '▁', '</s>', '4', '[MASK]', 'のうち', '、', 'カフカの', '担', '任', '[MASK]', '師', 'は', 'ユダヤ', '人と', 'チェ', 'コ', '人の', 'どちらが', '[MASK]', 'ですか', '?', '▁', '</s>']","['<ja>', 'カフカが', '小', '学校', '時代', 'に出', '会', 'った', '一', '生の', '友人と', 'は', '?', '▁', '</s>', '4', '年間', 'のうち', '、', 'カフカの', '担', '任', '教', '師', 'は', 'ユダヤ', '人と', 'チェ', 'コ', '人の', 'どちらが', '多かった', 'ですか', '?', '▁', '</s>']","['カフカが', '小', '学校', '時代', 'に出', '会', 'った', '一', '生の', '友人と', 'は', '?', '▁', '</s>', '4', '年間', 'のうち', '、', 'カフカの', '担', '任', '教', '師', 'は', 'ユダヤ', '人と', 'チェ', 'コ', '人の', 'どちらが', '多かった', 'ですか', '?', '▁', '</s>', '<', 'j', 'a', '>']"
"['<ja>', 'バーチカルスロット式', '[MASK]', '、', '局', '所', '的に', '水', '位', '差', 'と', '流速', 'が', '増', '大', 'し', '、', '遡上', 'の', '難', '所', 'が出来', '[MASK]', 'という', 'のは', '、', '何', 'による', 'スロット', '[MASK]', 'が', '原', '因', 'となる', 'のか', '?']","['<ja>', 'バーチカルスロット式', 'において', '、', '局', '所', '的に', '水', '位', '差', 'と', '流速', 'が', '増', '大', 'し', '、', '遡上', 'の', '難', '所', 'が出来', 'る', 'という', 'のは', '、', '何', 'による', 'スロット', '閉塞', 'が', '原', '因', 'となる', 'のか', '?']","['バーチカルスロット式', 'において', '、', '局', '所', '的に', '水', '位', '差', 'と', '流速', 'が', '増', '大', 'し', '、', '遡上', 'の', '難', '所', 'が出来', 'る', 'という', 'のは', '、', '何', 'による', 'スロット', '閉塞', 'が', '原', '因', 'となる', 'のか', '?', '<', 'j', 'a', '>']"
"['<ja>', '手塚が', '医学', '[MASK]', '門', '部', 'を卒業', '後', '、1', '年間', 'イン', 'ターン', 'を務めた', '[MASK]', 'はどこ', 'でしょう', '?', '▁', '</s>', '宝', '[MASK]', '歌', '劇', 'や', 'ディズ', 'ニーの', '影響', 'を受け', '、', '後', 'の', '少女', '雑誌', 'の物語', '漫画の', '先']","['<ja>', '手塚が', '医学', '専', '門', '部', 'を卒業', '後', '、1', '年間', 'イン', 'ターン', 'を務めた', '所', 'はどこ', 'でしょう', '?', '▁', '</s>', '宝', '塚', '歌', '劇', 'や', 'ディズ', 'ニーの', '影響', 'を受け', '、', '後', 'の', '少女', '雑誌', 'の物語', '漫画の', '先']","['手塚が', '医学', '専', '門', '部', 'を卒業', '後', '、1', '年間', 'イン', 'ターン', 'を務めた', '所', 'はどこ', 'でしょう', '?', '▁', '</s>', '宝', '塚', '歌', '劇', 'や', 'ディズ', 'ニーの', '影響', 'を受け', '、', '後', 'の', '少女', '雑誌', 'の物語', '漫画の', '先', '<', 'j', 'a', '>']"
"['<ja>', '多様', 'な', '物語', '世界', '[MASK]', 'く', 'ことを', '可能', 'にする', 'ために', '、', '手塚が', '導入', '[MASK]', '[MASK]', '?', '▁', '</s>', '『', '変身', '』', 'の作者', 'は誰', '?', '▁', '</s>', 'フランツ', '・', 'カフカ', 'の出生地はどこですか', '?', '▁', '</s>', 'フランツ', '・']","['<ja>', '多様', 'な', '物語', '世界', 'を描', 'く', 'ことを', '可能', 'にする', 'ために', '、', '手塚が', '導入', 'した', 'ものは何', '?', '▁', '</s>', '『', '変身', '』', 'の作者', 'は誰', '?', '▁', '</s>', 'フランツ', '・', 'カフカ', 'の出生地はどこですか', '?', '▁', '</s>', 'フランツ', '・']","['多様', 'な', '物語', '世界', 'を描', 'く', 'ことを', '可能', 'にする', 'ために', '、', '手塚が', '導入', 'した', 'ものは何', '?', '▁', '</s>', '『', '変身', '』', 'の作者', 'は誰', '?', '▁', '</s>', 'フランツ', '・', 'カフカ', 'の出生地はどこですか', '?', '▁', '</s>', 'フランツ', '・', '<', 'j', 'a', '>']"
"['<ja>', 'アシモフが', '大学院', 'を休', '学した', '理由', 'は何', '?', '▁', '[MASK]', 'アシモフが', 'ロバート', '・', 'A', '・', 'ハ', 'イン', 'ライン', 'と', '出会った', 'のはどこ', 'でしょう', '?', '▁', '[MASK]', 'アシモフが', 'クロス', 'ロード', '作戦', '[MASK]', '技', '術', '兵', 'として', '加わった', 'のは']","['<ja>', 'アシモフが', '大学院', 'を休', '学した', '理由', 'は何', '?', '▁', '</s>', 'アシモフが', 'ロバート', '・', 'A', '・', 'ハ', 'イン', 'ライン', 'と', '出会った', 'のはどこ', 'でしょう', '?', '▁', '</s>', 'アシモフが', 'クロス', 'ロード', '作戦', 'に', '技', '術', '兵', 'として', '加わった', 'のは']","['アシモフが', '大学院', 'を休', '学した', '理由', 'は何', '?', '▁', '</s>', 'アシモフが', 'ロバート', '・', 'A', '・', 'ハ', 'イン', 'ライン', 'と', '出会った', 'のはどこ', 'でしょう', '?', '▁', '</s>', 'アシモフが', 'クロス', 'ロード', '作戦', 'に', '技', '術', '兵', 'として', '加わった', 'のは', '<', 'j', 'a', '>']"
"['<ja>', '手塚', '自身', '[MASK]', '、', '本', '業', '[MASK]', '医', '者である', 'と', '述', 'べ', 'ている', 'が', '、', '世', '間の', '人は', '手塚', 'の本', '業', 'は何', 'だと', '[MASK]', '[MASK]', '?', '▁', '</s>', '[MASK]', '執筆', 'と', '大学', '単', '位の', '取']","['<ja>', '手塚', '自身', 'は', '、', '本', '業', 'は', '医', '者である', 'と', '述', 'べ', 'ている', 'が', '、', '世', '間の', '人は', '手塚', 'の本', '業', 'は何', 'だと', '思', 'っていますか', '?', '▁', '</s>', '漫画', '執筆', 'と', '大学', '単', '位の', '取']","['手塚', '自身', 'は', '、', '本', '業', 'は', '医', '者である', 'と', '述', 'べ', 'ている', 'が', '、', '世', '間の', '人は', '手塚', 'の本', '業', 'は何', 'だと', '思', 'っていますか', '?', '▁', '</s>', '漫画', '執筆', 'と', '大学', '単', '位の', '取', '<', 'j', 'a', '>']"
"['<ja>', 'アシモフが', 'ボストン', '大学', 'の', '[MASK]', '授', 'に', '昇', '[MASK]', 'したのは何年', '何', '月', 'のこと', '?', '▁', '[MASK]', 'ノー', 'ビー', '(', 'N', 'or', 'by', ')', 'シリーズ', 'など', 'を', '共', '著', 'した', 'アシモフの', '再', '婚', '相手', 'は誰ですか', '?']","['<ja>', 'アシモフが', 'ボストン', '大学', 'の', '教', '授', 'に', '昇', '任', 'したのは何年', '何', '月', 'のこと', '?', '▁', '</s>', 'ノー', 'ビー', '(', 'N', 'or', 'by', ')', 'シリーズ', 'など', 'を', '共', '著', 'した', 'アシモフの', '再', '婚', '相手', 'は誰ですか', '?']","['アシモフが', 'ボストン', '大学', 'の', '教', '授', 'に', '昇', '任', 'したのは何年', '何', '月', 'のこと', '?', '▁', '</s>', 'ノー', 'ビー', '(', 'N', 'or', 'by', ')', 'シリーズ', 'など', 'を', '共', '著', 'した', 'アシモフの', '再', '婚', '相手', 'は誰ですか', '?', '<', 'j', 'a', '>']"
"['<ja>', '[MASK]', 'アメリカ', '化', '学', '会', 'から', '表', '彰', 'された', 'ものは何でしょう', '?', '▁', '</s>', '[MASK]', '197', '4', '年にイギリス', 'へ', '旅', '行', 'したのは何', 'に参加', 'する', 'ため', 'だった', 'の', '?', '▁', '</s>', '同じ', '長編小説', '部門で', 'ヒュー', 'ゴ', '[MASK]']","['<ja>', 'アシモフが', 'アメリカ', '化', '学', '会', 'から', '表', '彰', 'された', 'ものは何でしょう', '?', '▁', '</s>', 'アシモフが', '197', '4', '年にイギリス', 'へ', '旅', '行', 'したのは何', 'に参加', 'する', 'ため', 'だった', 'の', '?', '▁', '</s>', '同じ', '長編小説', '部門で', 'ヒュー', 'ゴ', 'ー賞']","['アシモフが', 'アメリカ', '化', '学', '会', 'から', '表', '彰', 'された', 'ものは何でしょう', '?', '▁', '</s>', 'アシモフが', '197', '4', '年にイギリス', 'へ', '旅', '行', 'したのは何', 'に参加', 'する', 'ため', 'だった', 'の', '?', '▁', '</s>', '同じ', '長編小説', '部門で', 'ヒュー', 'ゴ', 'ー賞', '<', 'j', 'a', '>']"
"['<ja>', 'アニメ', '作品', '[MASK]', '本を', '、', '破', '格', 'の', '製作費', 'で', '売り', '込', 'んだ', 'こと', 'により', '、', '制作', '部', 'の', '[MASK]', 'をし', 'め', 'ること', 'になった', '金', '額', 'は', 'いくら', '?', '▁', '[MASK]', 'スタ', 'ッ', 'フ', 'の']","['<ja>', 'アニメ', '作品', '1', '本を', '、', '破', '格', 'の', '製作費', 'で', '売り', '込', 'んだ', 'こと', 'により', '、', '制作', '部', 'の', '首', 'をし', 'め', 'ること', 'になった', '金', '額', 'は', 'いくら', '?', '▁', '</s>', 'スタ', 'ッ', 'フ', 'の']","['アニメ', '作品', '1', '本を', '、', '破', '格', 'の', '製作費', 'で', '売り', '込', 'んだ', 'こと', 'により', '、', '制作', '部', 'の', '首', 'をし', 'め', 'ること', 'になった', '金', '額', 'は', 'いくら', '?', '▁', '</s>', 'スタ', 'ッ', 'フ', 'の', '<', 'j', 'a', '>']"
"['<ja>', '[MASK]', '新', '寶', '島', '』', 'の', '漫画', 'を', '合', '作', '[MASK]', 'と', '手塚', 'に持ち', '掛', 'けた', '人物は', '?', '[MASK]', '[MASK]', 'ベスト', '[MASK]', 'となる', '[MASK]', '新', '寶', '島', '』', 'が出版された', '年', 'は何年', '?', '[MASK]', '[MASK]', '[MASK]']","['<ja>', '『', '新', '寶', '島', '』', 'の', '漫画', 'を', '合', '作', 'しよう', 'と', '手塚', 'に持ち', '掛', 'けた', '人物は', '?', '▁', '</s>', 'ベスト', 'セラー', 'となる', '『', '新', '寶', '島', '』', 'が出版された', '年', 'は何年', '?', '▁', '</s>', '『']","['『', '新', '寶', '島', '』', 'の', '漫画', 'を', '合', '作', 'しよう', 'と', '手塚', 'に持ち', '掛', 'けた', '人物は', '?', '▁', '</s>', 'ベスト', 'セラー', 'となる', '『', '新', '寶', '島', '』', 'が出版された', '年', 'は何年', '?', '▁', '</s>', '『', '<', 'j', 'a', '>']"
"['<ja>', '初期の', '手塚は', '登場', '人物', 'の', '絵柄', 'を', 'どう', 'すること', 'により', '、', '人物', '造', '形', '[MASK]', '[MASK]', '[MASK]', 'の', 'ヴァ', 'リ', 'エ', 'ーション', 'を', '格', '段', 'に', '増やす', '[MASK]', '[MASK]', 'したか', '?', '▁', '</s>', '多様', 'な']","['<ja>', '初期の', '手塚は', '登場', '人物', 'の', '絵柄', 'を', 'どう', 'すること', 'により', '、', '人物', '造', '形', 'や', '表', '情', 'の', 'ヴァ', 'リ', 'エ', 'ーション', 'を', '格', '段', 'に', '増やす', '事', 'に成功', 'したか', '?', '▁', '</s>', '多様', 'な']","['初期の', '手塚は', '登場', '人物', 'の', '絵柄', 'を', 'どう', 'すること', 'により', '、', '人物', '造', '形', 'や', '表', '情', 'の', 'ヴァ', 'リ', 'エ', 'ーション', 'を', '格', '段', 'に', '増やす', '事', 'に成功', 'したか', '?', '▁', '</s>', '多様', 'な', '<', 'j', 'a', '>']"
