encoder_input,decoder_input,decoder_output
"['<de>', 'Was', '▁war', '▁das', '▁erste', '▁College', '▁von', '▁Notre', '▁Dame', '?', '▁', '</s>', 'In', '▁welchem', '▁Jahr', '▁wurde', '▁das', '▁College', '▁of', '▁Arts', '▁and', '▁Letters', '[MASK]', '▁Notre', '▁Dame', '▁geschaffen', '?', '▁', '</s>', 'In', '▁welchem', '▁Jahr', '▁hat', '▁das', '▁College', '▁of']","['<de>', 'Was', '▁war', '▁das', '▁erste', '▁College', '▁von', '▁Notre', '▁Dame', '?', '▁', '</s>', 'In', '▁welchem', '▁Jahr', '▁wurde', '▁das', '▁College', '▁of', '▁Arts', '▁and', '▁Letters', '▁bei', '▁Notre', '▁Dame', '▁geschaffen', '?', '▁', '</s>', 'In', '▁welchem', '▁Jahr', '▁hat', '▁das', '▁College', '▁of']","['Was', '▁war', '▁das', '▁erste', '▁College', '▁von', '▁Notre', '▁Dame', '?', '▁', '</s>', 'In', '▁welchem', '▁Jahr', '▁wurde', '▁das', '▁College', '▁of', '▁Arts', '▁and', '▁Letters', '▁bei', '▁Notre', '▁Dame', '▁geschaffen', '?', '▁', '</s>', 'In', '▁welchem', '▁Jahr', '▁hat', '▁das', '▁College', '▁of', '<', 'd', 'e', '>']"
"['<de>', 'In', '[MASK]', '▁Jahr', '▁hat', '[MASK]', '▁Bibliothek', '▁von', '▁Notre', '[MASK]', '▁10,000', '▁Bücher', '▁erreicht', '?', '▁', '</s>', 'In', '[MASK]', '▁Jahr', '▁hat', '[MASK]', '▁Bibliothek', '▁bei', '▁Notre', '[MASK]', '▁begonnen', '?', '▁', '</s>', '[MASK]', '▁TV', '-', '[MASK]', '▁findet', '▁ihr', '▁Zu']","['<de>', 'In', '▁welchem', '▁Jahr', '▁hat', '▁die', '▁Bibliothek', '▁von', '▁Notre', '▁Dame', '▁10,000', '▁Bücher', '▁erreicht', '?', '▁', '</s>', 'In', '▁welchem', '▁Jahr', '▁hat', '▁die', '▁Bibliothek', '▁bei', '▁Notre', '▁Dame', '▁begonnen', '?', '▁', '</s>', 'Welche', '▁TV', '-', 'Station', '▁findet', '▁ihr', '▁Zu']","['In', '▁welchem', '▁Jahr', '▁hat', '▁die', '▁Bibliothek', '▁von', '▁Notre', '▁Dame', '▁10,000', '▁Bücher', '▁erreicht', '?', '▁', '</s>', 'In', '▁welchem', '▁Jahr', '▁hat', '▁die', '▁Bibliothek', '▁bei', '▁Notre', '▁Dame', '▁begonnen', '?', '▁', '</s>', 'Welche', '▁TV', '-', 'Station', '▁findet', '▁ihr', '▁Zu', '<', 'd', 'e', '>']"
"['<de>', 'Von', '▁wo', '▁kam', '▁Anton', '-', 'Hermann', '▁Chroust', ',', '[MASK]', '▁Notre', '▁Dame', '▁zu', '▁er', 'reich', 'en', '[MASK]', '[MASK]', '</s>', 'In', '[MASK]', '▁B', 'ere', 'ich', '▁der', '▁Studie', '▁hat', '[MASK]', '▁Anton', '-', 'Hermann', '▁Chroust', '▁spe', 'zi', 'alis', 'iert']","['<de>', 'Von', '▁wo', '▁kam', '▁Anton', '-', 'Hermann', '▁Chroust', ',', '▁um', '▁Notre', '▁Dame', '▁zu', '▁er', 'reich', 'en', '?', '▁', '</s>', 'In', '▁welchem', '▁B', 'ere', 'ich', '▁der', '▁Studie', '▁hat', '▁sich', '▁Anton', '-', 'Hermann', '▁Chroust', '▁spe', 'zi', 'alis', 'iert']","['Von', '▁wo', '▁kam', '▁Anton', '-', 'Hermann', '▁Chroust', ',', '▁um', '▁Notre', '▁Dame', '▁zu', '▁er', 'reich', 'en', '?', '▁', '</s>', 'In', '▁welchem', '▁B', 'ere', 'ich', '▁der', '▁Studie', '▁hat', '▁sich', '▁Anton', '-', 'Hermann', '▁Chroust', '▁spe', 'zi', 'alis', 'iert', '<', 'd', 'e', '>']"
"['<de>', 'Welche', '▁Menge', '▁des', '▁student', 'ischen', '▁K', 'ör', 'p', 'ers', '▁von', '▁Notre', '▁Dame', '▁identif', 'iz', 'iert', '▁sich', '▁als', '▁kathol', 'isch', '?', '▁', '</s>', 'Wie', '▁hieß', '▁die', '▁Musik', '-', 'H', 'alle', '▁bei', '▁Notre', '▁Dame', '?', '▁', '</s>']","['<de>', 'Welche', '▁Menge', '▁des', '▁student', 'ischen', '▁K', 'ör', 'p', 'ers', '▁von', '▁Notre', '▁Dame', '▁identif', 'iz', 'iert', '▁sich', '▁als', '▁kathol', 'isch', '?', '▁', '</s>', 'Wie', '▁hieß', '▁die', '▁Musik', '-', 'H', 'alle', '▁bei', '▁Notre', '▁Dame', '?', '▁', '</s>']","['Welche', '▁Menge', '▁des', '▁student', 'ischen', '▁K', 'ör', 'p', 'ers', '▁von', '▁Notre', '▁Dame', '▁identif', 'iz', 'iert', '▁sich', '▁als', '▁kathol', 'isch', '?', '▁', '</s>', 'Wie', '▁hieß', '▁die', '▁Musik', '-', 'H', 'alle', '▁bei', '▁Notre', '▁Dame', '?', '▁', '</s>', '<', 'd', 'e', '>']"
"['<de>', 'In', '▁welchem', '▁Film', '▁ist', '▁eine', '▁Par', 'odie', '▁auf', '▁die', '▁""', 'W', 'in', '▁One', '▁for', '▁the', '▁Gipper', '""', '▁Re', 'de', '▁erschienen', '?', '▁', '[MASK]', 'Wer', '▁hat', '▁als', '▁Daniel', '▁R', 'ü', 't', 'tiger', '▁im', '▁Film', '▁Rudy', '▁gespielt']","['<de>', 'In', '▁welchem', '▁Film', '▁ist', '▁eine', '▁Par', 'odie', '▁auf', '▁die', '▁""', 'W', 'in', '▁One', '▁for', '▁the', '▁Gipper', '""', '▁Re', 'de', '▁erschienen', '?', '▁', '</s>', 'Wer', '▁hat', '▁als', '▁Daniel', '▁R', 'ü', 't', 'tiger', '▁im', '▁Film', '▁Rudy', '▁gespielt']","['In', '▁welchem', '▁Film', '▁ist', '▁eine', '▁Par', 'odie', '▁auf', '▁die', '▁""', 'W', 'in', '▁One', '▁for', '▁the', '▁Gipper', '""', '▁Re', 'de', '▁erschienen', '?', '▁', '</s>', 'Wer', '▁hat', '▁als', '▁Daniel', '▁R', 'ü', 't', 'tiger', '▁im', '▁Film', '▁Rudy', '▁gespielt', '<', 'd', 'e', '>']"
"['<de>', 'Welche', '▁Struktur', '[MASK]', '▁sich', '[MASK]', '▁dem', '▁Standort', '[MASK]', '[MASK]', '▁Kirche', '▁von', '▁Pater', '▁Sorin', '▁in', '▁Notre', '▁Dame', '[MASK]', '▁', '</s>', 'In', '▁welchem', '▁arch', 'ite', 'k', 'ton', 'ischen', '[MASK]', 'il', '▁ist', '▁die', '▁Basilika', '▁des', '▁Heiligen', '▁Herzens', '[MASK]']","['<de>', 'Welche', '▁Struktur', '▁befindet', '▁sich', '▁auf', '▁dem', '▁Standort', '▁der', '▁ursprünglichen', '▁Kirche', '▁von', '▁Pater', '▁Sorin', '▁in', '▁Notre', '▁Dame', '?', '▁', '</s>', 'In', '▁welchem', '▁arch', 'ite', 'k', 'ton', 'ischen', '▁St', 'il', '▁ist', '▁die', '▁Basilika', '▁des', '▁Heiligen', '▁Herzens', '▁bei']","['Welche', '▁Struktur', '▁befindet', '▁sich', '▁auf', '▁dem', '▁Standort', '▁der', '▁ursprünglichen', '▁Kirche', '▁von', '▁Pater', '▁Sorin', '▁in', '▁Notre', '▁Dame', '?', '▁', '</s>', 'In', '▁welchem', '▁arch', 'ite', 'k', 'ton', 'ischen', '▁St', 'il', '▁ist', '▁die', '▁Basilika', '▁des', '▁Heiligen', '▁Herzens', '▁bei', '<', 'd', 'e', '>']"
"['<de>', 'An', '▁welchem', '▁Ort', '▁ver', 'br', 'ingen', '▁Studi', 'er', 'ende', '▁der', '▁Schule', '▁der', '▁Architektur', '▁von', '[MASK]', '▁Dame', '▁ihr', '▁3', '▁Jahr', '?', '▁', '</s>', 'Welchen', '▁ren', 'om', '[MASK]', 'erten', '▁Preis', '▁hat', '▁die', '▁Schule', '▁der', '▁Architektur', '▁bei', '[MASK]']","['<de>', 'An', '▁welchem', '▁Ort', '▁ver', 'br', 'ingen', '▁Studi', 'er', 'ende', '▁der', '▁Schule', '▁der', '▁Architektur', '▁von', '▁Notre', '▁Dame', '▁ihr', '▁3', '▁Jahr', '?', '▁', '</s>', 'Welchen', '▁ren', 'om', 'mi', 'erten', '▁Preis', '▁hat', '▁die', '▁Schule', '▁der', '▁Architektur', '▁bei', '▁Notre']","['An', '▁welchem', '▁Ort', '▁ver', 'br', 'ingen', '▁Studi', 'er', 'ende', '▁der', '▁Schule', '▁der', '▁Architektur', '▁von', '▁Notre', '▁Dame', '▁ihr', '▁3', '▁Jahr', '?', '▁', '</s>', 'Welchen', '▁ren', 'om', 'mi', 'erten', '▁Preis', '▁hat', '▁die', '▁Schule', '▁der', '▁Architektur', '▁bei', '▁Notre', '<', 'd', 'e', '>']"
"['<de>', 'Es', '▁gab', '▁pro', 'tes', 'tiert', '▁als', '▁Teil', '▁des', '▁B', 'aus', '▁auf', '▁der', '▁Eddy', '▁Street', '▁Commons', ',', '▁sie', '▁kamen', '▁f', 'äl', 'li', 'g', ',', '▁we', 'il', '▁er', '▁von', '▁wem', '▁su', 'cht', '?', '▁', '</s>', 'Wo', 'für']","['<de>', 'Es', '▁gab', '▁pro', 'tes', 'tiert', '▁als', '▁Teil', '▁des', '▁B', 'aus', '▁auf', '▁der', '▁Eddy', '▁Street', '▁Commons', ',', '▁sie', '▁kamen', '▁f', 'äl', 'li', 'g', ',', '▁we', 'il', '▁er', '▁von', '▁wem', '▁su', 'cht', '?', '▁', '</s>', 'Wo', 'für']","['Es', '▁gab', '▁pro', 'tes', 'tiert', '▁als', '▁Teil', '▁des', '▁B', 'aus', '▁auf', '▁der', '▁Eddy', '▁Street', '▁Commons', ',', '▁sie', '▁kamen', '▁f', 'äl', 'li', 'g', ',', '▁we', 'il', '▁er', '▁von', '▁wem', '▁su', 'cht', '?', '▁', '</s>', 'Wo', 'für', '<', 'd', 'e', '>']"
"['<de>', 'Im', '▁Jahr', '▁2014', '▁welches', '▁Unternehmen', '▁namens', '▁Notre', '▁Dame', '[MASK]', '▁th', '▁B', 'est', '▁aller', '▁amerikanischen', '▁Univers', 'itäten', '?', '▁', '</s>', 'Welcher', '▁Prozentsatz', '▁der', '▁Studi', '[MASK]', 'enden', '▁von', '▁Notre', '▁Dame', '▁ents', 'che', 'id', 'et', '▁sich', '▁im', '[MASK]']","['<de>', 'Im', '▁Jahr', '▁2014', '▁welches', '▁Unternehmen', '▁namens', '▁Notre', '▁Dame', '▁10', '▁th', '▁B', 'est', '▁aller', '▁amerikanischen', '▁Univers', 'itäten', '?', '▁', '</s>', 'Welcher', '▁Prozentsatz', '▁der', '▁Studi', 'er', 'enden', '▁von', '▁Notre', '▁Dame', '▁ents', 'che', 'id', 'et', '▁sich', '▁im', '▁Aus']","['Im', '▁Jahr', '▁2014', '▁welches', '▁Unternehmen', '▁namens', '▁Notre', '▁Dame', '▁10', '▁th', '▁B', 'est', '▁aller', '▁amerikanischen', '▁Univers', 'itäten', '?', '▁', '</s>', 'Welcher', '▁Prozentsatz', '▁der', '▁Studi', 'er', 'enden', '▁von', '▁Notre', '▁Dame', '▁ents', 'che', 'id', 'et', '▁sich', '▁im', '▁Aus', '<', 'd', 'e', '>']"
"['<de>', 'Nach', '▁welchem', '[MASK]', '▁mit', '▁E', 'tta', '▁James', ',', '▁hat', '▁Beyonce', '▁Sasha', '▁he', 'f', 'tig', '▁erschaffen', '?', '[MASK]', '</s>', 'Wann', '▁hat', '▁das', '▁Kind', '▁der', '▁Destiny', '▁ihre', '▁Gruppe', '▁been', 'det', '?', '[MASK]', '</s>', 'Wie', '▁war', '▁der', '▁Name']","['<de>', 'Nach', '▁welchem', '▁Film', '▁mit', '▁E', 'tta', '▁James', ',', '▁hat', '▁Beyonce', '▁Sasha', '▁he', 'f', 'tig', '▁erschaffen', '?', '▁', '</s>', 'Wann', '▁hat', '▁das', '▁Kind', '▁der', '▁Destiny', '▁ihre', '▁Gruppe', '▁been', 'det', '?', '▁', '</s>', 'Wie', '▁war', '▁der', '▁Name']","['Nach', '▁welchem', '▁Film', '▁mit', '▁E', 'tta', '▁James', ',', '▁hat', '▁Beyonce', '▁Sasha', '▁he', 'f', 'tig', '▁erschaffen', '?', '▁', '</s>', 'Wann', '▁hat', '▁das', '▁Kind', '▁der', '▁Destiny', '▁ihre', '▁Gruppe', '▁been', 'det', '?', '▁', '</s>', 'Wie', '▁war', '▁der', '▁Name', '<', 'd', 'e', '>']"
"['<de>', 'G', 'egen', '[MASK]', '▁G', 'eg', 'ner', '▁hat', '▁Knute', '[MASK]', '▁seinem', '▁Team', '▁gesagt', ',', '▁dass', '[MASK]', '[MASK]', '▁einen', '▁für', '▁die', '▁Gipper', '▁gewinnen', '▁soll', '?""', '▁', '</s>', 'Welche', '▁Person', '▁hat', '▁Knute', '[MASK]', '▁im', '▁1940', '▁Film', '[MASK]', 'Knute']","['<de>', 'G', 'egen', '▁welchen', '▁G', 'eg', 'ner', '▁hat', '▁Knute', '▁Rockne', '▁seinem', '▁Team', '▁gesagt', ',', '▁dass', '▁er', '▁""', '▁einen', '▁für', '▁die', '▁Gipper', '▁gewinnen', '▁soll', '?""', '▁', '</s>', 'Welche', '▁Person', '▁hat', '▁Knute', '▁Rockne', '▁im', '▁1940', '▁Film', '▁""', 'Knute']","['G', 'egen', '▁welchen', '▁G', 'eg', 'ner', '▁hat', '▁Knute', '▁Rockne', '▁seinem', '▁Team', '▁gesagt', ',', '▁dass', '▁er', '▁""', '▁einen', '▁für', '▁die', '▁Gipper', '▁gewinnen', '▁soll', '?""', '▁', '</s>', 'Welche', '▁Person', '▁hat', '▁Knute', '▁Rockne', '▁im', '▁1940', '▁Film', '▁""', 'Knute', '<', 'd', 'e', '>']"
"['<de>', 'Nach', '▁welchem', '▁Individuum', '▁wurde', '▁das', '▁LaFortune', '▁Center', '▁Notre', '[MASK]', '▁benannt', '?', '▁', '</s>', 'Was', '▁ist', '▁das', '▁j', 'ähr', '[MASK]', '[MASK]', '▁des', '▁LaFortune', '▁Center', '▁von', '▁Notre', '[MASK]', '?', '▁', '</s>', 'Wie', '▁viele', '▁Hall', '[MASK]', '▁sind', '▁in']","['<de>', 'Nach', '▁welchem', '▁Individuum', '▁wurde', '▁das', '▁LaFortune', '▁Center', '▁Notre', '▁Dame', '▁benannt', '?', '▁', '</s>', 'Was', '▁ist', '▁das', '▁j', 'ähr', 'liche', '▁Budget', '▁des', '▁LaFortune', '▁Center', '▁von', '▁Notre', '▁Dame', '?', '▁', '</s>', 'Wie', '▁viele', '▁Hall', 'en', '▁sind', '▁in']","['Nach', '▁welchem', '▁Individuum', '▁wurde', '▁das', '▁LaFortune', '▁Center', '▁Notre', '▁Dame', '▁benannt', '?', '▁', '</s>', 'Was', '▁ist', '▁das', '▁j', 'ähr', 'liche', '▁Budget', '▁des', '▁LaFortune', '▁Center', '▁von', '▁Notre', '▁Dame', '?', '▁', '</s>', 'Wie', '▁viele', '▁Hall', 'en', '▁sind', '▁in', '<', 'd', 'e', '>']"
"['<de>', 'Welches', '▁Magazin', '[MASK]', 'wer', 'tet', '[MASK]', '[MASK]', '▁den', '▁st', 'ärk', 'sten', '▁weiblichen', '▁Musiker', '▁im', '▁Jahr', '▁2015?', '▁', '</s>', 'Wie', '▁hat', '[MASK]', '[MASK]', '[MASK]', '▁F', 'em', '[MASK]', 'in', '▁bes', 'ch', 'rieben', '?', '▁', '</s>', 'In', '▁welchen']","['<de>', 'Welches', '▁Magazin', '▁be', 'wer', 'tet', '▁Beyonce', '▁als', '▁den', '▁st', 'ärk', 'sten', '▁weiblichen', '▁Musiker', '▁im', '▁Jahr', '▁2015?', '▁', '</s>', 'Wie', '▁hat', '▁sich', '▁Beyonce', '▁als', '▁F', 'em', 'inist', 'in', '▁bes', 'ch', 'rieben', '?', '▁', '</s>', 'In', '▁welchen']","['Welches', '▁Magazin', '▁be', 'wer', 'tet', '▁Beyonce', '▁als', '▁den', '▁st', 'ärk', 'sten', '▁weiblichen', '▁Musiker', '▁im', '▁Jahr', '▁2015?', '▁', '</s>', 'Wie', '▁hat', '▁sich', '▁Beyonce', '▁als', '▁F', 'em', 'inist', 'in', '▁bes', 'ch', 'rieben', '?', '▁', '</s>', 'In', '▁welchen', '<', 'd', 'e', '>']"
"['<de>', 'Es', '▁gibt', '▁eine', '▁Konferenz', '[MASK]', '▁in', '[MASK]', '▁das', '▁männ', 'liche', '▁Hockey', '-', 'Team', '▁von', '▁Notre', '[MASK]', '▁kon', '[MASK]', 'urri', 'ert', '[MASK]', '▁was', '▁ist', '▁das', '?', '▁', '</s>', 'Auf', '▁welcher', '▁Konferenz', '▁haben', '▁die', '▁Fighting', '▁Irish', '▁2012']","['<de>', 'Es', '▁gibt', '▁eine', '▁Konferenz', ',', '▁in', '▁der', '▁das', '▁männ', 'liche', '▁Hockey', '-', 'Team', '▁von', '▁Notre', '▁Dame', '▁kon', 'k', 'urri', 'ert', ',', '▁was', '▁ist', '▁das', '?', '▁', '</s>', 'Auf', '▁welcher', '▁Konferenz', '▁haben', '▁die', '▁Fighting', '▁Irish', '▁2012']","['Es', '▁gibt', '▁eine', '▁Konferenz', ',', '▁in', '▁der', '▁das', '▁männ', 'liche', '▁Hockey', '-', 'Team', '▁von', '▁Notre', '▁Dame', '▁kon', 'k', 'urri', 'ert', ',', '▁was', '▁ist', '▁das', '?', '▁', '</s>', 'Auf', '▁welcher', '▁Konferenz', '▁haben', '▁die', '▁Fighting', '▁Irish', '▁2012', '<', 'd', 'e', '>']"
"['<de>', 'Was', '▁war', '[MASK]', '▁Rolle', '▁von', '[MASK]', '▁bei', '[MASK]', ""▁'"", 's', '▁Child', '?', '▁', '</s>', 'Wie', '▁war', '▁der', '▁Name', '▁von', '[MASK]', ""▁'"", 's', '▁erstes', '▁Solo', '-', 'Album', '?', '▁', '</s>', 'Wann', '▁hat', '[MASK]', '[MASK]', '▁erstes', '▁Solo']","['<de>', 'Was', '▁war', '▁die', '▁Rolle', '▁von', '▁Beyoncé', '▁bei', '▁Destiny', ""▁'"", 's', '▁Child', '?', '▁', '</s>', 'Wie', '▁war', '▁der', '▁Name', '▁von', '▁Beyoncé', ""▁'"", 's', '▁erstes', '▁Solo', '-', 'Album', '?', '▁', '</s>', 'Wann', '▁hat', '▁Beyoncé', '▁ihr', '▁erstes', '▁Solo']","['Was', '▁war', '▁die', '▁Rolle', '▁von', '▁Beyoncé', '▁bei', '▁Destiny', ""▁'"", 's', '▁Child', '?', '▁', '</s>', 'Wie', '▁war', '▁der', '▁Name', '▁von', '▁Beyoncé', ""▁'"", 's', '▁erstes', '▁Solo', '-', 'Album', '?', '▁', '</s>', 'Wann', '▁hat', '▁Beyoncé', '▁ihr', '▁erstes', '▁Solo', '<', 'd', 'e', '>']"
"['<de>', 'Welche', '[MASK]', '▁von', '▁B', 'ild', 'ung', '▁wurde', '▁bei', '▁Notre', '▁Dame', '▁vor', '▁der', '▁Auf', 'na', 'h', 'me', '▁national', 'er', '▁Stand', 'ards', '▁vor', '[MASK]', '[MASK]', '[MASK]', '[MASK]', '?', '▁', '</s>', 'Welches', '▁College', '▁hat', '▁Notre', '▁Dame', '▁im', '▁Jahr']","['<de>', 'Welche', '▁Art', '▁von', '▁B', 'ild', 'ung', '▁wurde', '▁bei', '▁Notre', '▁Dame', '▁vor', '▁der', '▁Auf', 'na', 'h', 'me', '▁national', 'er', '▁Stand', 'ards', '▁vor', 'an', 'ge', 'tri', 'eben', '?', '▁', '</s>', 'Welches', '▁College', '▁hat', '▁Notre', '▁Dame', '▁im', '▁Jahr']","['Welche', '▁Art', '▁von', '▁B', 'ild', 'ung', '▁wurde', '▁bei', '▁Notre', '▁Dame', '▁vor', '▁der', '▁Auf', 'na', 'h', 'me', '▁national', 'er', '▁Stand', 'ards', '▁vor', 'an', 'ge', 'tri', 'eben', '?', '▁', '</s>', 'Welches', '▁College', '▁hat', '▁Notre', '▁Dame', '▁im', '▁Jahr', '<', 'd', 'e', '>']"
"['<de>', 'Die', '▁Basilika', '▁des', '[MASK]', '▁Herzens', '▁in', '▁Notre', '▁Dame', '▁ist', '▁neben', '▁welcher', '▁Struktur', '?', '▁', '</s>', '[MASK]', '▁ist', '▁die', '▁Gro', 'tte', '▁bei', '▁Notre', '▁Dame', '?', '▁', '</s>', '[MASK]', '▁s', 'itz', '[MASK]', '▁o', '[MASK]', '▁auf', '▁dem', '▁Main']","['<de>', 'Die', '▁Basilika', '▁des', '▁Heiligen', '▁Herzens', '▁in', '▁Notre', '▁Dame', '▁ist', '▁neben', '▁welcher', '▁Struktur', '?', '▁', '</s>', 'Was', '▁ist', '▁die', '▁Gro', 'tte', '▁bei', '▁Notre', '▁Dame', '?', '▁', '</s>', 'Was', '▁s', 'itz', 't', '▁o', 'ben', '▁auf', '▁dem', '▁Main']","['Die', '▁Basilika', '▁des', '▁Heiligen', '▁Herzens', '▁in', '▁Notre', '▁Dame', '▁ist', '▁neben', '▁welcher', '▁Struktur', '?', '▁', '</s>', 'Was', '▁ist', '▁die', '▁Gro', 'tte', '▁bei', '▁Notre', '▁Dame', '?', '▁', '</s>', 'Was', '▁s', 'itz', 't', '▁o', 'ben', '▁auf', '▁dem', '▁Main', '<', 'd', 'e', '>']"
"['<de>', '[MASK]', '▁ist', '▁das', '▁prim', 'äre', '▁Semin', 'ar', '▁der', '[MASK]', '▁des', '▁Heiligen', '▁Kreuzes', '?', '▁', '</s>', '[MASK]', '▁ist', '▁die', '▁älteste', '▁Struktur', '▁bei', '▁Notre', '▁Dame', '?', '▁', '</s>', 'Welche', '▁Individu', '[MASK]', '▁leben', '▁im', '[MASK]', 'tima', '▁House', '▁in']","['<de>', 'Was', '▁ist', '▁das', '▁prim', 'äre', '▁Semin', 'ar', '▁der', '▁Kongregation', '▁des', '▁Heiligen', '▁Kreuzes', '?', '▁', '</s>', 'Was', '▁ist', '▁die', '▁älteste', '▁Struktur', '▁bei', '▁Notre', '▁Dame', '?', '▁', '</s>', 'Welche', '▁Individu', 'en', '▁leben', '▁im', '▁Fa', 'tima', '▁House', '▁in']","['Was', '▁ist', '▁das', '▁prim', 'äre', '▁Semin', 'ar', '▁der', '▁Kongregation', '▁des', '▁Heiligen', '▁Kreuzes', '?', '▁', '</s>', 'Was', '▁ist', '▁die', '▁älteste', '▁Struktur', '▁bei', '▁Notre', '▁Dame', '?', '▁', '</s>', 'Welche', '▁Individu', 'en', '▁leben', '▁im', '▁Fa', 'tima', '▁House', '▁in', '<', 'd', 'e', '>']"
"['<de>', 'Welche', '▁Rolle', '▁hat', '▁Charles', '▁She', 'edy', '▁bei', '▁Notre', '[MASK]', '[MASK]', '[MASK]', '▁', '[MASK]', 'Welchen', '▁Titel', '▁hat', '▁Thomas', '▁Bl', 'antz', '▁bei', '▁Notre', '[MASK]', '[MASK]', '[MASK]', '▁', '[MASK]', 'In', '▁welchem', '▁Jahr', '▁hatte', '▁Notre', '[MASK]', '▁seinen', '[MASK]', 'h']","['<de>', 'Welche', '▁Rolle', '▁hat', '▁Charles', '▁She', 'edy', '▁bei', '▁Notre', '▁Dame', '▁gehabt', '?', '▁', '</s>', 'Welchen', '▁Titel', '▁hat', '▁Thomas', '▁Bl', 'antz', '▁bei', '▁Notre', '▁Dame', '▁gehabt', '?', '▁', '</s>', 'In', '▁welchem', '▁Jahr', '▁hatte', '▁Notre', '▁Dame', '▁seinen', '▁frü', 'h']","['Welche', '▁Rolle', '▁hat', '▁Charles', '▁She', 'edy', '▁bei', '▁Notre', '▁Dame', '▁gehabt', '?', '▁', '</s>', 'Welchen', '▁Titel', '▁hat', '▁Thomas', '▁Bl', 'antz', '▁bei', '▁Notre', '▁Dame', '▁gehabt', '?', '▁', '</s>', 'In', '▁welchem', '▁Jahr', '▁hatte', '▁Notre', '▁Dame', '▁seinen', '▁frü', 'h', '<', 'd', 'e', '>']"
"['<de>', 'Wie', '▁viele', '▁W', 'ohn', 'heim', '▁für', '[MASK]', 'änn', 'chen', '▁sind', '[MASK]', '▁dem', '▁Campus', '▁Notre', '[MASK]', '?', '▁', '</s>', 'Welche', '▁Menge', '▁des', '▁Absolvent', 'en', '[MASK]', 'Stud', 'ent', '[MASK]', '▁Notre', '[MASK]', '[MASK]', '[MASK]', '▁dem', '▁Campus', '?', '▁']","['<de>', 'Wie', '▁viele', '▁W', 'ohn', 'heim', '▁für', '▁M', 'änn', 'chen', '▁sind', '▁auf', '▁dem', '▁Campus', '▁Notre', '▁Dame', '?', '▁', '</s>', 'Welche', '▁Menge', '▁des', '▁Absolvent', 'en', '-', 'Stud', 'ent', '▁bei', '▁Notre', '▁Dame', '▁live', '▁auf', '▁dem', '▁Campus', '?', '▁']","['Wie', '▁viele', '▁W', 'ohn', 'heim', '▁für', '▁M', 'änn', 'chen', '▁sind', '▁auf', '▁dem', '▁Campus', '▁Notre', '▁Dame', '?', '▁', '</s>', 'Welche', '▁Menge', '▁des', '▁Absolvent', 'en', '-', 'Stud', 'ent', '▁bei', '▁Notre', '▁Dame', '▁live', '▁auf', '▁dem', '▁Campus', '?', '▁', '<', 'd', 'e', '>']"
"['<de>', '[MASK]', '▁viele', '▁Hall', 'en', '▁sind', '▁in', '▁Notre', '▁Dame', ',', '▁die', '▁Haus', '?', '▁', '</s>', 'Welche', '▁Bibliothek', '▁wurde', '▁im', '▁Jahr', '▁1963', '▁bei', '▁Notre', '▁Dame', '[MASK]', '?', '▁', '</s>', '[MASK]', '▁viele', '▁Bücher', '▁sind', '▁in', '▁der', '[MASK]', '▁Hesburgh']","['<de>', 'Wie', '▁viele', '▁Hall', 'en', '▁sind', '▁in', '▁Notre', '▁Dame', ',', '▁die', '▁Haus', '?', '▁', '</s>', 'Welche', '▁Bibliothek', '▁wurde', '▁im', '▁Jahr', '▁1963', '▁bei', '▁Notre', '▁Dame', '▁gebaut', '?', '▁', '</s>', 'Wie', '▁viele', '▁Bücher', '▁sind', '▁in', '▁der', '▁Theodore', '▁Hesburgh']","['Wie', '▁viele', '▁Hall', 'en', '▁sind', '▁in', '▁Notre', '▁Dame', ',', '▁die', '▁Haus', '?', '▁', '</s>', 'Welche', '▁Bibliothek', '▁wurde', '▁im', '▁Jahr', '▁1963', '▁bei', '▁Notre', '▁Dame', '▁gebaut', '?', '▁', '</s>', 'Wie', '▁viele', '▁Bücher', '▁sind', '▁in', '▁der', '▁Theodore', '▁Hesburgh', '<', 'd', 'e', '>']"
