encoder_input,decoder_input,decoder_output
"['<ar>', '[MASK]', '▁الوقت', '▁الذي', '▁كان', '▁فيه', '▁hesburgh', '▁رئيس', '▁نوتردام', '▁من', '▁قبل', '▁ما', '▁هو', '▁عام', 'ل', '▁ز', 'يادة', '▁في', '▁ميزانية', '▁الت', 'ش', 'غيل', '?', '▁', '</s>', 'ما', '▁هو', '▁حجم', '▁الو', 'قف', '▁نوتردام', '▁عندما', '▁اصبح', '▁ثيودور', '▁hesburgh', '▁رئيسا']","['<ar>', 'في', '▁الوقت', '▁الذي', '▁كان', '▁فيه', '▁hesburgh', '▁رئيس', '▁نوتردام', '▁من', '▁قبل', '▁ما', '▁هو', '▁عام', 'ل', '▁ز', 'يادة', '▁في', '▁ميزانية', '▁الت', 'ش', 'غيل', '?', '▁', '</s>', 'ما', '▁هو', '▁حجم', '▁الو', 'قف', '▁نوتردام', '▁عندما', '▁اصبح', '▁ثيودور', '▁hesburgh', '▁رئيسا']","['في', '▁الوقت', '▁الذي', '▁كان', '▁فيه', '▁hesburgh', '▁رئيس', '▁نوتردام', '▁من', '▁قبل', '▁ما', '▁هو', '▁عام', 'ل', '▁ز', 'يادة', '▁في', '▁ميزانية', '▁الت', 'ش', 'غيل', '?', '▁', '</s>', 'ما', '▁هو', '▁حجم', '▁الو', 'قف', '▁نوتردام', '▁عندما', '▁اصبح', '▁ثيودور', '▁hesburgh', '▁رئيسا', '<', 'a', 'r', '>']"
"['<ar>', 'هن', 'اك', '▁مؤتمر', '▁ي', 'تنافس', '▁فيه', '▁فريق', '▁الهوكي', '▁الذ', 'كور', '▁من', '▁نوتردام', ',', '▁ما', '▁هو', '?', '[MASK]', '</s>', 'في', '▁اي', '▁مؤتمر', '▁شارك', '▁اي', 'ر', 'ل', '[MASK]', '[MASK]', '[MASK]', '▁عام', '▁2012?', '[MASK]', '</s>', 'الى', '▁اي', '▁مؤتمر']","['<ar>', 'هن', 'اك', '▁مؤتمر', '▁ي', 'تنافس', '▁فيه', '▁فريق', '▁الهوكي', '▁الذ', 'كور', '▁من', '▁نوتردام', ',', '▁ما', '▁هو', '?', '▁', '</s>', 'في', '▁اي', '▁مؤتمر', '▁شارك', '▁اي', 'ر', 'ل', 'ندية', '▁القتال', '▁في', '▁عام', '▁2012?', '▁', '</s>', 'الى', '▁اي', '▁مؤتمر']","['هن', 'اك', '▁مؤتمر', '▁ي', 'تنافس', '▁فيه', '▁فريق', '▁الهوكي', '▁الذ', 'كور', '▁من', '▁نوتردام', ',', '▁ما', '▁هو', '?', '▁', '</s>', 'في', '▁اي', '▁مؤتمر', '▁شارك', '▁اي', 'ر', 'ل', 'ندية', '▁القتال', '▁في', '▁عام', '▁2012?', '▁', '</s>', 'الى', '▁اي', '▁مؤتمر', '<', 'a', 'r', '>']"
"['<ar>', 'كان', '▁هناك', '▁احت', 'جاج', '▁كجزء', '▁من', '▁البناء', '▁في', '▁شارع', '▁(', '[MASK]', 'دي', '[MASK]', '▁ل', '[MASK]', '▁ات', 'وا', '▁بسبب', '▁تو', 'ظ', 'يف', '▁من', '?', '▁', '</s>', 'ما', '▁الذي', '▁يف', '[MASK]', '▁ال', '▁ncaa', '?', '▁', '</s>', 'ما']","['<ar>', 'كان', '▁هناك', '▁احت', 'جاج', '▁كجزء', '▁من', '▁البناء', '▁في', '▁شارع', '▁(', 'اي', 'دي', '),', '▁ل', 'قد', '▁ات', 'وا', '▁بسبب', '▁تو', 'ظ', 'يف', '▁من', '?', '▁', '</s>', 'ما', '▁الذي', '▁يف', 'عله', '▁ال', '▁ncaa', '?', '▁', '</s>', 'ما']","['كان', '▁هناك', '▁احت', 'جاج', '▁كجزء', '▁من', '▁البناء', '▁في', '▁شارع', '▁(', 'اي', 'دي', '),', '▁ل', 'قد', '▁ات', 'وا', '▁بسبب', '▁تو', 'ظ', 'يف', '▁من', '?', '▁', '</s>', 'ما', '▁الذي', '▁يف', 'عله', '▁ال', '▁ncaa', '?', '▁', '</s>', 'ما', '<', 'a', 'r', '>']"
"['<ar>', 'انت', 'قلت', '▁(', 'بيونسيه', ')', '▁الى', '▁اي', '▁مدينة', '▁بعد', '[MASK]', '▁تر', 'كت', '▁اول', '▁مدرسة', '▁لها', '▁الابتدائية', '?', '▁', '</s>', 'اي', '▁من', '▁مع', 'لمي', 'ها', '▁اكتشف', '▁مو', 'ه', 'بة', '▁(', 'بيونسيه', ')', '▁الموسيقية', '?', '▁', '</s>']","['<ar>', 'انت', 'قلت', '▁(', 'بيونسيه', ')', '▁الى', '▁اي', '▁مدينة', '▁بعد', '▁ان', '▁تر', 'كت', '▁اول', '▁مدرسة', '▁لها', '▁الابتدائية', '?', '▁', '</s>', 'اي', '▁من', '▁مع', 'لمي', 'ها', '▁اكتشف', '▁مو', 'ه', 'بة', '▁(', 'بيونسيه', ')', '▁الموسيقية', '?', '▁', '</s>']","['انت', 'قلت', '▁(', 'بيونسيه', ')', '▁الى', '▁اي', '▁مدينة', '▁بعد', '▁ان', '▁تر', 'كت', '▁اول', '▁مدرسة', '▁لها', '▁الابتدائية', '?', '▁', '</s>', 'اي', '▁من', '▁مع', 'لمي', 'ها', '▁اكتشف', '▁مو', 'ه', 'بة', '▁(', 'بيونسيه', ')', '▁الموسيقية', '?', '▁', '</s>', '<', 'a', 'r', '>']"
"['<ar>', 'اي', '▁محطة', '[MASK]', '▁على', '▁ش', 'بكة', '▁الان', 'ترنت', '▁في', '▁نوتردام', '▁تعمل', '▁كم', 'ست', 'صل', '▁على', '▁الان', 'ترنت', '?', '▁', '[MASK]', 'كم', '▁من', '▁المت', 'و', 'قع', '▁ان', '▁ي', 'ك', 'لف', '▁ايدي', '▁ستريت', '▁في', '▁نوتردام', '?', '▁']","['<ar>', 'اي', '▁محطة', '▁راديو', '▁على', '▁ش', 'بكة', '▁الان', 'ترنت', '▁في', '▁نوتردام', '▁تعمل', '▁كم', 'ست', 'صل', '▁على', '▁الان', 'ترنت', '?', '▁', '</s>', 'كم', '▁من', '▁المت', 'و', 'قع', '▁ان', '▁ي', 'ك', 'لف', '▁ايدي', '▁ستريت', '▁في', '▁نوتردام', '?', '▁']","['اي', '▁محطة', '▁راديو', '▁على', '▁ش', 'بكة', '▁الان', 'ترنت', '▁في', '▁نوتردام', '▁تعمل', '▁كم', 'ست', 'صل', '▁على', '▁الان', 'ترنت', '?', '▁', '</s>', 'كم', '▁من', '▁المت', 'و', 'قع', '▁ان', '▁ي', 'ك', 'لف', '▁ايدي', '▁ستريت', '▁في', '▁نوتردام', '?', '▁', '<', 'a', 'r', '>']"
"['<ar>', 'كم', '▁عدد', '▁ال', '[MASK]', 'ال', '▁التي', '▁يس', 'افر', '▁بها', '▁الط', 'الب', '▁الع', 'ادي', '▁في', '▁نوتردام', '▁للدر', 'اسة', '▁هناك', '[MASK]', '▁', '</s>', 'اين', '▁تم', '▁تر', 'تيب', '▁ا', 'خب', 'ار', '[MASK]', '▁المتحدة', '▁والت', 'ق', '[MASK]', '▁العالمي', '▁نوتردام']","['<ar>', 'كم', '▁عدد', '▁ال', 'امي', 'ال', '▁التي', '▁يس', 'افر', '▁بها', '▁الط', 'الب', '▁الع', 'ادي', '▁في', '▁نوتردام', '▁للدر', 'اسة', '▁هناك', '?', '▁', '</s>', 'اين', '▁تم', '▁تر', 'تيب', '▁ا', 'خب', 'ار', '▁الولايات', '▁المتحدة', '▁والت', 'ق', 'رير', '▁العالمي', '▁نوتردام']","['كم', '▁عدد', '▁ال', 'امي', 'ال', '▁التي', '▁يس', 'افر', '▁بها', '▁الط', 'الب', '▁الع', 'ادي', '▁في', '▁نوتردام', '▁للدر', 'اسة', '▁هناك', '?', '▁', '</s>', 'اين', '▁تم', '▁تر', 'تيب', '▁ا', 'خب', 'ار', '▁الولايات', '▁المتحدة', '▁والت', 'ق', 'رير', '▁العالمي', '▁نوتردام', '<', 'a', 'r', '>']"
"['<ar>', 'في', '▁اي', '▁عام', '▁كان', '▁ثيودور', '▁ام', '.', '▁مكتبة', '▁hesburgh', '▁في', '▁نوتردام', '▁انتهت', '?', '▁', '</s>', '[MASK]', '▁فنان', '▁خلق', '[MASK]', '▁الج', '[MASK]', '▁على', '▁ثيودور', '▁ام', '.', '▁مكتبة', '▁hesburgh', '?', '▁', '</s>', 'ما', '▁هو', '▁الاسم', '▁المش', 'ترك']","['<ar>', 'في', '▁اي', '▁عام', '▁كان', '▁ثيودور', '▁ام', '.', '▁مكتبة', '▁hesburgh', '▁في', '▁نوتردام', '▁انتهت', '?', '▁', '</s>', 'اي', '▁فنان', '▁خلق', '▁اللوحة', '▁الج', 'دارية', '▁على', '▁ثيودور', '▁ام', '.', '▁مكتبة', '▁hesburgh', '?', '▁', '</s>', 'ما', '▁هو', '▁الاسم', '▁المش', 'ترك']","['في', '▁اي', '▁عام', '▁كان', '▁ثيودور', '▁ام', '.', '▁مكتبة', '▁hesburgh', '▁في', '▁نوتردام', '▁انتهت', '?', '▁', '</s>', 'اي', '▁فنان', '▁خلق', '▁اللوحة', '▁الج', 'دارية', '▁على', '▁ثيودور', '▁ام', '.', '▁مكتبة', '▁hesburgh', '?', '▁', '</s>', 'ما', '▁هو', '▁الاسم', '▁المش', 'ترك', '<', 'a', 'r', '>']"
"['<ar>', 'نوتردام', '[MASK]', '▁مركز', '▁في', '▁بكين', '[MASK]', '▁ما', '▁هو', '▁الاسم', '▁الذي', '▁ي', 'شير', '▁الي', 'ه', '?', '▁', '</s>', 'في', '▁اي', '▁عام', '▁بدا', '▁موقع', '▁شارع', '▁س', 'وف', 'ول', 'ك', '▁في', '▁منزل', '▁منش', 'اة', '▁نوتردام', '?', '▁', '</s>']","['<ar>', 'نوتردام', '▁لديها', '▁مركز', '▁في', '▁بكين', ',', '▁ما', '▁هو', '▁الاسم', '▁الذي', '▁ي', 'شير', '▁الي', 'ه', '?', '▁', '</s>', 'في', '▁اي', '▁عام', '▁بدا', '▁موقع', '▁شارع', '▁س', 'وف', 'ول', 'ك', '▁في', '▁منزل', '▁منش', 'اة', '▁نوتردام', '?', '▁', '</s>']","['نوتردام', '▁لديها', '▁مركز', '▁في', '▁بكين', ',', '▁ما', '▁هو', '▁الاسم', '▁الذي', '▁ي', 'شير', '▁الي', 'ه', '?', '▁', '</s>', 'في', '▁اي', '▁عام', '▁بدا', '▁موقع', '▁شارع', '▁س', 'وف', 'ول', 'ك', '▁في', '▁منزل', '▁منش', 'اة', '▁نوتردام', '?', '▁', '</s>', '<', 'a', 'r', '>']"
"['<ar>', '[MASK]', '▁كنيسة', '▁كان', '▁يمثل', 'ها', '▁الاب', '▁ادوارد', '▁سورن', '?', '▁', '</s>', 'في', '▁اي', '▁تاريخ', '▁وصل', '▁الا', 'خوة', '▁من', '▁الصليب', '▁المقدس', '▁الى', '▁المو', '[MASK]', '▁المستقبل', 'ي', '▁ل', '▁نوتردام', '?', '▁', '</s>', '[MASK]', '▁هيكل', '▁كان', '▁اول', '▁من']","['<ar>', 'اي', '▁كنيسة', '▁كان', '▁يمثل', 'ها', '▁الاب', '▁ادوارد', '▁سورن', '?', '▁', '</s>', 'في', '▁اي', '▁تاريخ', '▁وصل', '▁الا', 'خوة', '▁من', '▁الصليب', '▁المقدس', '▁الى', '▁المو', 'قع', '▁المستقبل', 'ي', '▁ل', '▁نوتردام', '?', '▁', '</s>', 'اي', '▁هيكل', '▁كان', '▁اول', '▁من']","['اي', '▁كنيسة', '▁كان', '▁يمثل', 'ها', '▁الاب', '▁ادوارد', '▁سورن', '?', '▁', '</s>', 'في', '▁اي', '▁تاريخ', '▁وصل', '▁الا', 'خوة', '▁من', '▁الصليب', '▁المقدس', '▁الى', '▁المو', 'قع', '▁المستقبل', 'ي', '▁ل', '▁نوتردام', '?', '▁', '</s>', 'اي', '▁هيكل', '▁كان', '▁اول', '▁من', '<', 'a', 'r', '>']"
"['<ar>', 'ما', '▁هي', '[MASK]', '▁التي', '▁كان', '▁يع', 'مل', '▁بها', '▁والد', '▁(', 'بيونسي', ')', '▁عندما', '▁كانت', '▁ط', '[MASK]', '?', '▁', '</s>', '[MASK]', '▁كانت', '[MASK]', '▁(', 'بيونسي', ')', '[MASK]', '▁عندما', '▁كانت', '▁(', 'بيونسي', ')', '▁ط', '[MASK]', '?', '▁']","['<ar>', 'ما', '▁هي', '▁الشركة', '▁التي', '▁كان', '▁يع', 'مل', '▁بها', '▁والد', '▁(', 'بيونسي', ')', '▁عندما', '▁كانت', '▁ط', 'فلة', '?', '▁', '</s>', 'ماذا', '▁كانت', '▁ام', '▁(', 'بيونسي', ')', '▁تمتلك', '▁عندما', '▁كانت', '▁(', 'بيونسي', ')', '▁ط', 'فلة', '?', '▁']","['ما', '▁هي', '▁الشركة', '▁التي', '▁كان', '▁يع', 'مل', '▁بها', '▁والد', '▁(', 'بيونسي', ')', '▁عندما', '▁كانت', '▁ط', 'فلة', '?', '▁', '</s>', 'ماذا', '▁كانت', '▁ام', '▁(', 'بيونسي', ')', '▁تمتلك', '▁عندما', '▁كانت', '▁(', 'بيونسي', ')', '▁ط', 'فلة', '?', '▁', '<', 'a', 'r', '>']"
"['<ar>', 'الى', '▁اين', '▁هم', '▁اب', 'ناء', '▁الا', '[MASK]', 'ياء', '[MASK]', '▁""', 'ا', 'غنية', '▁القتال', '▁نوتردام', '""?', '▁', '</s>', 'ر', 'ونالد', '▁ريجان', '▁كان', '▁لديه', '▁اسم', '[MASK]', 'عار', ',', '▁ماذا', '▁كان', '?', '▁', '</s>', 'اي', '▁وزير', '▁الخارجية', '▁حضر']","['<ar>', 'الى', '▁اين', '▁هم', '▁اب', 'ناء', '▁الا', 'وف', 'ياء', '▁في', '▁""', 'ا', 'غنية', '▁القتال', '▁نوتردام', '""?', '▁', '</s>', 'ر', 'ونالد', '▁ريجان', '▁كان', '▁لديه', '▁اسم', '▁مست', 'عار', ',', '▁ماذا', '▁كان', '?', '▁', '</s>', 'اي', '▁وزير', '▁الخارجية', '▁حضر']","['الى', '▁اين', '▁هم', '▁اب', 'ناء', '▁الا', 'وف', 'ياء', '▁في', '▁""', 'ا', 'غنية', '▁القتال', '▁نوتردام', '""?', '▁', '</s>', 'ر', 'ونالد', '▁ريجان', '▁كان', '▁لديه', '▁اسم', '▁مست', 'عار', ',', '▁ماذا', '▁كان', '?', '▁', '</s>', 'اي', '▁وزير', '▁الخارجية', '▁حضر', '<', 'a', 'r', '>']"
"['<ar>', 'في', '▁اي', '▁عام', '▁كانت', '[MASK]', 'ان', '[MASK]', '[MASK]', '▁معهد', '▁كراك', '▁ل', 'در', '[MASK]', '▁الس', 'لام', '▁الدول', 'ية', '▁اس', 'س', '[MASK]', '▁', '</s>', 'ل', 'من', '▁كان', '▁جون', '[MASK]', '[MASK]', '▁هل', '▁انت', '▁متزوج', '[MASK]', '▁', '</s>', 'ما']","['<ar>', 'في', '▁اي', '▁عام', '▁كانت', '▁جو', 'ان', '▁بي', '.', '▁معهد', '▁كراك', '▁ل', 'در', 'اسات', '▁الس', 'لام', '▁الدول', 'ية', '▁اس', 'س', '?', '▁', '</s>', 'ل', 'من', '▁كان', '▁جون', '▁بي', '.', '▁هل', '▁انت', '▁متزوج', '?', '▁', '</s>', 'ما']","['في', '▁اي', '▁عام', '▁كانت', '▁جو', 'ان', '▁بي', '.', '▁معهد', '▁كراك', '▁ل', 'در', 'اسات', '▁الس', 'لام', '▁الدول', 'ية', '▁اس', 'س', '?', '▁', '</s>', 'ل', 'من', '▁كان', '▁جون', '▁بي', '.', '▁هل', '▁انت', '▁متزوج', '?', '▁', '</s>', 'ما', '<', 'a', 'r', '>']"
"['<ar>', 'ماذا', '▁كان', '▁يع', 'رف', '▁اي', '[MASK]', 'ان', '▁me', '[MASK]', '▁ب', 'كون', 'ه', '[MASK]', '▁', '</s>', 'الم', 'در', '[MASK]', '▁المعروفة', '▁باسم', '[MASK]', '▁معروفة', '▁باسم', '▁اكثر', '▁طول', '[MASK]', ',', '▁ما', '▁هو', '[MASK]', '▁', '</s>', 'اي', '▁نوع', '▁من']","['<ar>', 'ماذا', '▁كان', '▁يع', 'رف', '▁اي', 'ف', 'ان', '▁me', 'štrović', '▁ب', 'كون', 'ه', '?', '▁', '</s>', 'الم', 'در', 'سة', '▁المعروفة', '▁باسم', '▁نوتردام', '▁معروفة', '▁باسم', '▁اكثر', '▁طول', 'ا', ',', '▁ما', '▁هو', '?', '▁', '</s>', 'اي', '▁نوع', '▁من']","['ماذا', '▁كان', '▁يع', 'رف', '▁اي', 'ف', 'ان', '▁me', 'štrović', '▁ب', 'كون', 'ه', '?', '▁', '</s>', 'الم', 'در', 'سة', '▁المعروفة', '▁باسم', '▁نوتردام', '▁معروفة', '▁باسم', '▁اكثر', '▁طول', 'ا', ',', '▁ما', '▁هو', '?', '▁', '</s>', 'اي', '▁نوع', '▁من', '<', 'a', 'r', '>']"
"['<ar>', 'من', '▁الذي', '▁حصل', '▁ف', 'الد', 'مر', '[MASK]', '▁على', '▁و', 'ص', 'يته', '▁تحت', '▁عندما', '▁كان', '▁يس', 'ع', 'ى', '▁الى', '[MASK]', '?', '▁', '</s>', 'ماذا', '▁كان', '▁يع', 'رف', '▁اي', 'ف', 'ان', '▁me', 'štrović', '[MASK]', 'كون', '[MASK]', '?']","['<ar>', 'من', '▁الذي', '▁حصل', '▁ف', 'الد', 'مر', '▁gurian', '▁على', '▁و', 'ص', 'يته', '▁تحت', '▁عندما', '▁كان', '▁يس', 'ع', 'ى', '▁الى', '▁الدكتوراه', '?', '▁', '</s>', 'ماذا', '▁كان', '▁يع', 'رف', '▁اي', 'ف', 'ان', '▁me', 'štrović', '▁ب', 'كون', 'ه', '?']","['من', '▁الذي', '▁حصل', '▁ف', 'الد', 'مر', '▁gurian', '▁على', '▁و', 'ص', 'يته', '▁تحت', '▁عندما', '▁كان', '▁يس', 'ع', 'ى', '▁الى', '▁الدكتوراه', '?', '▁', '</s>', 'ماذا', '▁كان', '▁يع', 'رف', '▁اي', 'ف', 'ان', '▁me', 'štrović', '▁ب', 'كون', 'ه', '?', '<', 'a', 'r', '>']"
"['<ar>', 'اي', '▁است', 'اذ', '[MASK]', 'ارس', 'ل', '[MASK]', '▁رسالة', '[MASK]', 'لك', 'ي', '▁في', '▁الولايات', '▁المتحدة', '▁الام', 'ريك', 'ية', '?', '[MASK]', '</s>', 'في', '▁اي', '▁عام', '[MASK]', 'ارس', 'ل', '▁(', '[MASK]', 'وم', '▁جرين', ')', '[MASK]', '▁رسالة', '[MASK]', 'لك']","['<ar>', 'اي', '▁است', 'اذ', '▁', 'ارس', 'ل', '▁اول', '▁رسالة', '▁لاس', 'لك', 'ي', '▁في', '▁الولايات', '▁المتحدة', '▁الام', 'ريك', 'ية', '?', '▁', '</s>', 'في', '▁اي', '▁عام', '▁', 'ارس', 'ل', '▁(', 'جير', 'وم', '▁جرين', ')', '▁اول', '▁رسالة', '▁لاس', 'لك']","['اي', '▁است', 'اذ', '▁', 'ارس', 'ل', '▁اول', '▁رسالة', '▁لاس', 'لك', 'ي', '▁في', '▁الولايات', '▁المتحدة', '▁الام', 'ريك', 'ية', '?', '▁', '</s>', 'في', '▁اي', '▁عام', '▁', 'ارس', 'ل', '▁(', 'جير', 'وم', '▁جرين', ')', '▁اول', '▁رسالة', '▁لاس', 'لك', '<', 'a', 'r', '>']"
"['<ar>', 'ما', '▁هي', '▁ال', 'اغ', 'اني', '▁التي', '▁يقوم', '▁بها', '▁قسم', '▁الب', 'وق', '▁من', '▁فرقة', '▁القتال', '▁الايرلندي', '▁قبل', '▁مباريات', '[MASK]', '▁القدم', '▁المنزل', 'ية', '?', '▁', '[MASK]', 'في', '▁اي', '▁يوم', '▁تح', 'دث', '▁مباريات', '[MASK]', '▁القدم', '▁المنزل', 'ية', '▁في']","['<ar>', 'ما', '▁هي', '▁ال', 'اغ', 'اني', '▁التي', '▁يقوم', '▁بها', '▁قسم', '▁الب', 'وق', '▁من', '▁فرقة', '▁القتال', '▁الايرلندي', '▁قبل', '▁مباريات', '▁كرة', '▁القدم', '▁المنزل', 'ية', '?', '▁', '</s>', 'في', '▁اي', '▁يوم', '▁تح', 'دث', '▁مباريات', '▁كرة', '▁القدم', '▁المنزل', 'ية', '▁في']","['ما', '▁هي', '▁ال', 'اغ', 'اني', '▁التي', '▁يقوم', '▁بها', '▁قسم', '▁الب', 'وق', '▁من', '▁فرقة', '▁القتال', '▁الايرلندي', '▁قبل', '▁مباريات', '▁كرة', '▁القدم', '▁المنزل', 'ية', '?', '▁', '</s>', 'في', '▁اي', '▁يوم', '▁تح', 'دث', '▁مباريات', '▁كرة', '▁القدم', '▁المنزل', 'ية', '▁في', '<', 'a', 'r', '>']"
"['<ar>', 'في', '▁اي', '▁سنة', '▁تم', '▁عرض', '▁دورة', '▁م', 'اج', '[MASK]', '▁في', '▁الفنون', '▁لاول', '▁مرة', '▁في', '▁نوتردام', '?', '▁', '</s>', 'اي', '▁قسم', '▁في', '▁نوتردام', '[MASK]', '▁الوحيد', '▁الذي', '▁لا', '▁يقدم', '▁برنامج', '▁الدكتوراه', '?', '▁', '</s>', 'اي', '▁معهد', '▁في']","['<ar>', 'في', '▁اي', '▁سنة', '▁تم', '▁عرض', '▁دورة', '▁م', 'اج', 'ستير', '▁في', '▁الفنون', '▁لاول', '▁مرة', '▁في', '▁نوتردام', '?', '▁', '</s>', 'اي', '▁قسم', '▁في', '▁نوتردام', '▁هو', '▁الوحيد', '▁الذي', '▁لا', '▁يقدم', '▁برنامج', '▁الدكتوراه', '?', '▁', '</s>', 'اي', '▁معهد', '▁في']","['في', '▁اي', '▁سنة', '▁تم', '▁عرض', '▁دورة', '▁م', 'اج', 'ستير', '▁في', '▁الفنون', '▁لاول', '▁مرة', '▁في', '▁نوتردام', '?', '▁', '</s>', 'اي', '▁قسم', '▁في', '▁نوتردام', '▁هو', '▁الوحيد', '▁الذي', '▁لا', '▁يقدم', '▁برنامج', '▁الدكتوراه', '?', '▁', '</s>', 'اي', '▁معهد', '▁في', '<', 'a', 'r', '>']"
"['<ar>', 'من', '▁اين', '▁جاء', '▁(', 'ان', 'ط', 'ون', '-', 'هير', 'مان', '▁ch', 'roust', ')', '▁للوصول', '▁الى', '▁نوتردام', '?', '▁', '</s>', 'ما', '[MASK]', '▁مجال', '▁الدراسة', '▁الذي', '▁مت', 'خصص', '▁به', '▁(', 'ان', 'ط', 'ون', '-', 'هير', 'مان', ')?']","['<ar>', 'من', '▁اين', '▁جاء', '▁(', 'ان', 'ط', 'ون', '-', 'هير', 'مان', '▁ch', 'roust', ')', '▁للوصول', '▁الى', '▁نوتردام', '?', '▁', '</s>', 'ما', '▁هو', '▁مجال', '▁الدراسة', '▁الذي', '▁مت', 'خصص', '▁به', '▁(', 'ان', 'ط', 'ون', '-', 'هير', 'مان', ')?']","['من', '▁اين', '▁جاء', '▁(', 'ان', 'ط', 'ون', '-', 'هير', 'مان', '▁ch', 'roust', ')', '▁للوصول', '▁الى', '▁نوتردام', '?', '▁', '</s>', 'ما', '▁هو', '▁مجال', '▁الدراسة', '▁الذي', '▁مت', 'خصص', '▁به', '▁(', 'ان', 'ط', 'ون', '-', 'هير', 'مان', ')?', '<', 'a', 'r', '>']"
"['<ar>', '[MASK]', '▁وزير', '▁الخارجية', '▁حضر', '▁نوتردام', '[MASK]', '▁', '</s>', '[MASK]', '[MASK]', '▁الش', 'بة', '▁نوتردام', '[MASK]', '▁كلية', '▁العلوم', '▁فاز', '▁بجائزة', '▁نوبل', '[MASK]', '▁', '</s>', '[MASK]', '▁رائد', '▁فضاء', '▁معروف', '▁ان', 'ه', '▁حضر', '▁نوتردام', '[MASK]', '▁', '</s>', 'متى', '▁بدات']","['<ar>', 'اي', '▁وزير', '▁الخارجية', '▁حضر', '▁نوتردام', '?', '▁', '</s>', 'اي', '▁من', '▁الش', 'بة', '▁نوتردام', '▁من', '▁كلية', '▁العلوم', '▁فاز', '▁بجائزة', '▁نوبل', '?', '▁', '</s>', 'اي', '▁رائد', '▁فضاء', '▁معروف', '▁ان', 'ه', '▁حضر', '▁نوتردام', '?', '▁', '</s>', 'متى', '▁بدات']","['اي', '▁وزير', '▁الخارجية', '▁حضر', '▁نوتردام', '?', '▁', '</s>', 'اي', '▁من', '▁الش', 'بة', '▁نوتردام', '▁من', '▁كلية', '▁العلوم', '▁فاز', '▁بجائزة', '▁نوبل', '?', '▁', '</s>', 'اي', '▁رائد', '▁فضاء', '▁معروف', '▁ان', 'ه', '▁حضر', '▁نوتردام', '?', '▁', '</s>', 'متى', '▁بدات', '<', 'a', 'r', '>']"
"['<ar>', '[MASK]', '▁نوع', '[MASK]', '▁الد', 'رجة', '▁هو', '▁m', '.', '▁تص', '[MASK]', 'ف', '.?', '[MASK]', '[MASK]', '[MASK]', '▁برنامج', '▁في', '[MASK]', '▁يقدم', '▁درجة', '▁الما', '[MASK]', 'ستير', '▁في', '▁التع', 'ليم', '?', '[MASK]', '[MASK]', '[MASK]', '▁اي', '▁سنة', '[MASK]', '▁عرض', '▁دورة']","['<ar>', 'اي', '▁نوع', '▁من', '▁الد', 'رجة', '▁هو', '▁m', '.', '▁تص', 'في', 'ف', '.?', '▁', '</s>', 'اي', '▁برنامج', '▁في', '▁نوتردام', '▁يقدم', '▁درجة', '▁الما', 'ج', 'ستير', '▁في', '▁التع', 'ليم', '?', '▁', '</s>', 'في', '▁اي', '▁سنة', '▁تم', '▁عرض', '▁دورة']","['اي', '▁نوع', '▁من', '▁الد', 'رجة', '▁هو', '▁m', '.', '▁تص', 'في', 'ف', '.?', '▁', '</s>', 'اي', '▁برنامج', '▁في', '▁نوتردام', '▁يقدم', '▁درجة', '▁الما', 'ج', 'ستير', '▁في', '▁التع', 'ليم', '?', '▁', '</s>', 'في', '▁اي', '▁سنة', '▁تم', '▁عرض', '▁دورة', '<', 'a', 'r', '>']"
"['<ar>', 'م', 'جلة', '▁تايم', '▁سم', 'يتها', '▁واحدة', '▁من', '▁اكثر', '[MASK]', '▁من', '▁الناس', '▁في', '▁القرن', '?', '▁', '[MASK]', 'اي', '▁مجلة', '[MASK]', 'لنت', '▁ان', 'ها', '▁اكثر', '▁امراة', '[MASK]', 'هي', 'من', '?', '▁', '[MASK]', 'ما', '▁هي', '[MASK]', 'جلة', '[MASK]']","['<ar>', 'م', 'جلة', '▁تايم', '▁سم', 'يتها', '▁واحدة', '▁من', '▁اكثر', '▁100', '▁من', '▁الناس', '▁في', '▁القرن', '?', '▁', '</s>', 'اي', '▁مجلة', '▁اع', 'لنت', '▁ان', 'ها', '▁اكثر', '▁امراة', '▁الم', 'هي', 'من', '?', '▁', '</s>', 'ما', '▁هي', '▁الم', 'جلة', '▁التي']","['م', 'جلة', '▁تايم', '▁سم', 'يتها', '▁واحدة', '▁من', '▁اكثر', '▁100', '▁من', '▁الناس', '▁في', '▁القرن', '?', '▁', '</s>', 'اي', '▁مجلة', '▁اع', 'لنت', '▁ان', 'ها', '▁اكثر', '▁امراة', '▁الم', 'هي', 'من', '?', '▁', '</s>', 'ما', '▁هي', '▁الم', 'جلة', '▁التي', '<', 'a', 'r', '>']"
