encoder_input,decoder_input,decoder_output
"['<fr>', 'Quante', '▁persone', '▁sono', '▁state', '▁sepol', 'te', '▁nelle', '▁scuole', '▁crollate', '?', '▁', '</s>', 'Quanti', '▁edifici', '▁scolastici', '▁sono', '▁crollati', '▁in', '▁provincia', '?', '▁', '</s>', 'Quanti', '▁studenti', '▁sono', '[MASK]', '▁sepol', 'ti', '▁in', '▁una', '▁scuola', '▁di', '▁Han', 'w', 'ang']","['<fr>', 'Quante', '▁persone', '▁sono', '▁state', '▁sepol', 'te', '▁nelle', '▁scuole', '▁crollate', '?', '▁', '</s>', 'Quanti', '▁edifici', '▁scolastici', '▁sono', '▁crollati', '▁in', '▁provincia', '?', '▁', '</s>', 'Quanti', '▁studenti', '▁sono', '▁stati', '▁sepol', 'ti', '▁in', '▁una', '▁scuola', '▁di', '▁Han', 'w', 'ang']","['Quante', '▁persone', '▁sono', '▁state', '▁sepol', 'te', '▁nelle', '▁scuole', '▁crollate', '?', '▁', '</s>', 'Quanti', '▁edifici', '▁scolastici', '▁sono', '▁crollati', '▁in', '▁provincia', '?', '▁', '</s>', 'Quanti', '▁studenti', '▁sono', '▁stati', '▁sepol', 'ti', '▁in', '▁una', '▁scuola', '▁di', '▁Han', 'w', 'ang', '<', 'f', 'r', '>']"
"['<fr>', '[MASK]', '[MASK]', 'onia', 'ca', '▁li', '[MASK]', '[MASK]', '▁fuori', 'us', 'cita', '▁a', '▁Shi', 'fang', '[MASK]', '▁', '</s>', 'Quanti', '▁dei', '▁9', '00', '▁studenti', '▁sepol', 'ti', '▁in', '▁un', '▁crollo', '▁scolasti', 'co', '▁Du', 'ji', 'ang', 'yan', '▁sono', '▁sopravvissuti', '[MASK]']","['<fr>', 'Quale', '▁amm', 'onia', 'ca', '▁li', 'qu', 'ida', '▁fuori', 'us', 'cita', '▁a', '▁Shi', 'fang', '?', '▁', '</s>', 'Quanti', '▁dei', '▁9', '00', '▁studenti', '▁sepol', 'ti', '▁in', '▁un', '▁crollo', '▁scolasti', 'co', '▁Du', 'ji', 'ang', 'yan', '▁sono', '▁sopravvissuti', '?']","['Quale', '▁amm', 'onia', 'ca', '▁li', 'qu', 'ida', '▁fuori', 'us', 'cita', '▁a', '▁Shi', 'fang', '?', '▁', '</s>', 'Quanti', '▁dei', '▁9', '00', '▁studenti', '▁sepol', 'ti', '▁in', '▁un', '▁crollo', '▁scolasti', 'co', '▁Du', 'ji', 'ang', 'yan', '▁sono', '▁sopravvissuti', '?', '<', 'f', 'r', '>']"
"['<fr>', 'Quante', '▁persone', '[MASK]', '▁state', '▁confer', 'ma', 'te', '▁morte', '?', '▁', '</s>', 'Quanti', '▁morti', '[MASK]', '▁stati', '▁confer', 'mati', '▁solo', '[MASK]', '▁provincia', '[MASK]', '▁Sichuan', '?', '▁', '</s>', 'Quante', '▁persone', '[MASK]', '▁rimaste', '▁senza', '▁te', 'tto', '▁a', '▁causa', '[MASK]']","['<fr>', 'Quante', '▁persone', '▁sono', '▁state', '▁confer', 'ma', 'te', '▁morte', '?', '▁', '</s>', 'Quanti', '▁morti', '▁sono', '▁stati', '▁confer', 'mati', '▁solo', '▁nella', '▁provincia', '▁del', '▁Sichuan', '?', '▁', '</s>', 'Quante', '▁persone', '▁sono', '▁rimaste', '▁senza', '▁te', 'tto', '▁a', '▁causa', '▁del']","['Quante', '▁persone', '▁sono', '▁state', '▁confer', 'ma', 'te', '▁morte', '?', '▁', '</s>', 'Quanti', '▁morti', '▁sono', '▁stati', '▁confer', 'mati', '▁solo', '▁nella', '▁provincia', '▁del', '▁Sichuan', '?', '▁', '</s>', 'Quante', '▁persone', '▁sono', '▁rimaste', '▁senza', '▁te', 'tto', '▁a', '▁causa', '▁del', '<', 'f', 'r', '>']"
"['<fr>', 'Quante', '▁persone', '[MASK]', '▁rimaste', '▁senza', '▁te', 'tto', '▁a', '▁causa', '[MASK]', '▁terremoto', '?', '[MASK]', '</s>', 'Quante', '▁persone', '▁hanno', '▁vissuto', '▁nella', '▁zona', '[MASK]', 'pita', '?', '[MASK]', '</s>', 'Quanto', '▁denaro', '▁è', '▁stato', '▁destin', 'ato', '▁alla', '▁ricostru', 'zione', '▁di']","['<fr>', 'Quante', '▁persone', '▁sono', '▁rimaste', '▁senza', '▁te', 'tto', '▁a', '▁causa', '▁del', '▁terremoto', '?', '▁', '</s>', 'Quante', '▁persone', '▁hanno', '▁vissuto', '▁nella', '▁zona', '▁col', 'pita', '?', '▁', '</s>', 'Quanto', '▁denaro', '▁è', '▁stato', '▁destin', 'ato', '▁alla', '▁ricostru', 'zione', '▁di']","['Quante', '▁persone', '▁sono', '▁rimaste', '▁senza', '▁te', 'tto', '▁a', '▁causa', '▁del', '▁terremoto', '?', '▁', '</s>', 'Quante', '▁persone', '▁hanno', '▁vissuto', '▁nella', '▁zona', '▁col', 'pita', '?', '▁', '</s>', 'Quanto', '▁denaro', '▁è', '▁stato', '▁destin', 'ato', '▁alla', '▁ricostru', 'zione', '▁di', '<', 'f', 'r', '>']"
"['<fr>', 'Quanti', '▁resid', '[MASK]', '▁sono', '▁stati', '▁uccisi', '▁nella', '▁contea', '▁di', '[MASK]', '?', '▁', '[MASK]', 'Quanto', '▁è', '▁stato', '[MASK]', '▁il', '▁numero', '▁di', '▁feriti', '▁nella', '▁contea', '▁di', '[MASK]', '?', '▁', '[MASK]', '[MASK]', '▁è', '▁il', '▁numero', '▁di', '▁scuole', '▁crollate']","['<fr>', 'Quanti', '▁resid', 'enti', '▁sono', '▁stati', '▁uccisi', '▁nella', '▁contea', '▁di', '▁Beichuan', '?', '▁', '</s>', 'Quanto', '▁è', '▁stato', '▁grande', '▁il', '▁numero', '▁di', '▁feriti', '▁nella', '▁contea', '▁di', '▁Beichuan', '?', '▁', '</s>', 'Qual', '▁è', '▁il', '▁numero', '▁di', '▁scuole', '▁crollate']","['Quanti', '▁resid', 'enti', '▁sono', '▁stati', '▁uccisi', '▁nella', '▁contea', '▁di', '▁Beichuan', '?', '▁', '</s>', 'Quanto', '▁è', '▁stato', '▁grande', '▁il', '▁numero', '▁di', '▁feriti', '▁nella', '▁contea', '▁di', '▁Beichuan', '?', '▁', '</s>', 'Qual', '▁è', '▁il', '▁numero', '▁di', '▁scuole', '▁crollate', '<', 'f', 'r', '>']"
"['<fr>', 'Che', '▁cosa', '▁ha', '▁fatto', '▁la', '▁mis', 'ura', '▁di', '▁sisma', '?', '[MASK]', '</s>', 'Che', '▁giorno', '▁si', '▁è', '▁verificato', '▁il', '▁terremoto', '?', '[MASK]', '</s>', 'Che', '▁ora', '[MASK]', '▁giorno', '▁è', '[MASK]', 'ad', 'uto', '▁il', '▁terremoto', '?', '[MASK]', '</s>']","['<fr>', 'Che', '▁cosa', '▁ha', '▁fatto', '▁la', '▁mis', 'ura', '▁di', '▁sisma', '?', '▁', '</s>', 'Che', '▁giorno', '▁si', '▁è', '▁verificato', '▁il', '▁terremoto', '?', '▁', '</s>', 'Che', '▁ora', '▁del', '▁giorno', '▁è', '▁acc', 'ad', 'uto', '▁il', '▁terremoto', '?', '▁', '</s>']","['Che', '▁cosa', '▁ha', '▁fatto', '▁la', '▁mis', 'ura', '▁di', '▁sisma', '?', '▁', '</s>', 'Che', '▁giorno', '▁si', '▁è', '▁verificato', '▁il', '▁terremoto', '?', '▁', '</s>', 'Che', '▁ora', '▁del', '▁giorno', '▁è', '▁acc', 'ad', 'uto', '▁il', '▁terremoto', '?', '▁', '</s>', '<', 'f', 'r', '>']"
"['<fr>', 'Qual', '▁è', '▁la', '▁stima', '▁delle', '▁per', 'dite', '▁econom', 'iche', '?', '▁', '</s>', 'Chi', '▁è', '▁questo', '▁uno', '▁dei', '▁dis', 'as', 'tri', '▁più', '▁costos', 'i', '▁della', '▁storia', '▁di', '?', '▁', '</s>', 'Quali', '▁città', '▁del', '▁Sichuan', '▁hanno', '▁subito']","['<fr>', 'Qual', '▁è', '▁la', '▁stima', '▁delle', '▁per', 'dite', '▁econom', 'iche', '?', '▁', '</s>', 'Chi', '▁è', '▁questo', '▁uno', '▁dei', '▁dis', 'as', 'tri', '▁più', '▁costos', 'i', '▁della', '▁storia', '▁di', '?', '▁', '</s>', 'Quali', '▁città', '▁del', '▁Sichuan', '▁hanno', '▁subito']","['Qual', '▁è', '▁la', '▁stima', '▁delle', '▁per', 'dite', '▁econom', 'iche', '?', '▁', '</s>', 'Chi', '▁è', '▁questo', '▁uno', '▁dei', '▁dis', 'as', 'tri', '▁più', '▁costos', 'i', '▁della', '▁storia', '▁di', '?', '▁', '</s>', 'Quali', '▁città', '▁del', '▁Sichuan', '▁hanno', '▁subito', '<', 'f', 'r', '>']"
"['<fr>', 'Quante', '▁persone', '▁erano', '▁nel', '[MASK]', '▁di', '▁soccorso', '▁in', '▁cas', 'o', '▁di', '▁terremoto', '?', '▁', '</s>', 'Quante', '▁squadre', '▁di', '▁soccorso', '▁provenivano', '▁dall', ""'"", '▁U', 'ff', 'icio', '▁sism', 'ologico', '▁di', '▁Stato', '?', '▁', '</s>', 'Quanti', '▁membri', '▁della']","['<fr>', 'Quante', '▁persone', '▁erano', '▁nel', '▁team', '▁di', '▁soccorso', '▁in', '▁cas', 'o', '▁di', '▁terremoto', '?', '▁', '</s>', 'Quante', '▁squadre', '▁di', '▁soccorso', '▁provenivano', '▁dall', ""'"", '▁U', 'ff', 'icio', '▁sism', 'ologico', '▁di', '▁Stato', '?', '▁', '</s>', 'Quanti', '▁membri', '▁della']","['Quante', '▁persone', '▁erano', '▁nel', '▁team', '▁di', '▁soccorso', '▁in', '▁cas', 'o', '▁di', '▁terremoto', '?', '▁', '</s>', 'Quante', '▁squadre', '▁di', '▁soccorso', '▁provenivano', '▁dall', ""'"", '▁U', 'ff', 'icio', '▁sism', 'ologico', '▁di', '▁Stato', '?', '▁', '</s>', 'Quanti', '▁membri', '▁della', '<', 'f', 'r', '>']"
"['<fr>', 'Dove', '▁è', '▁povera', '▁l', ""'"", '▁ass', 'isten', 'za', '▁san', 'ita', 'ria', '▁in', '▁Cina', '[MASK]', '▁', '</s>', 'Che', '▁cosa', '▁ha', '▁chiamato', '[MASK]', '▁Vice', '▁Ministro', '▁della', '▁Sal', 'ute', '[MASK]', '▁sistema', '▁san', 'itario', '▁pub', 'blico', '▁in', '▁Cina', '[MASK]']","['<fr>', 'Dove', '▁è', '▁povera', '▁l', ""'"", '▁ass', 'isten', 'za', '▁san', 'ita', 'ria', '▁in', '▁Cina', '?', '▁', '</s>', 'Che', '▁cosa', '▁ha', '▁chiamato', '▁il', '▁Vice', '▁Ministro', '▁della', '▁Sal', 'ute', '▁il', '▁sistema', '▁san', 'itario', '▁pub', 'blico', '▁in', '▁Cina', '?']","['Dove', '▁è', '▁povera', '▁l', ""'"", '▁ass', 'isten', 'za', '▁san', 'ita', 'ria', '▁in', '▁Cina', '?', '▁', '</s>', 'Che', '▁cosa', '▁ha', '▁chiamato', '▁il', '▁Vice', '▁Ministro', '▁della', '▁Sal', 'ute', '▁il', '▁sistema', '▁san', 'itario', '▁pub', 'blico', '▁in', '▁Cina', '?', '<', 'f', 'r', '>']"
"['<fr>', 'Quale', '▁percentuale', '▁di', '▁edifici', '▁è', '▁stata', '[MASK]', '▁durante', '▁il', '▁sisma', '?', '[MASK]', '[MASK]', '[MASK]', '▁tempo', '▁ha', '▁durato', '▁la', '▁ro', 'tt', 'ura', '?', '[MASK]', '[MASK]', '[MASK]', '▁è', '▁stato', '▁profondo', '▁il', '▁centro', '▁del', '▁terremoto', '?', '[MASK]', '[MASK]']","['<fr>', 'Quale', '▁percentuale', '▁di', '▁edifici', '▁è', '▁stata', '▁distrutta', '▁durante', '▁il', '▁sisma', '?', '▁', '</s>', 'Quanto', '▁tempo', '▁ha', '▁durato', '▁la', '▁ro', 'tt', 'ura', '?', '▁', '</s>', 'Quanto', '▁è', '▁stato', '▁profondo', '▁il', '▁centro', '▁del', '▁terremoto', '?', '▁', '</s>']","['Quale', '▁percentuale', '▁di', '▁edifici', '▁è', '▁stata', '▁distrutta', '▁durante', '▁il', '▁sisma', '?', '▁', '</s>', 'Quanto', '▁tempo', '▁ha', '▁durato', '▁la', '▁ro', 'tt', 'ura', '?', '▁', '</s>', 'Quanto', '▁è', '▁stato', '▁profondo', '▁il', '▁centro', '▁del', '▁terremoto', '?', '▁', '</s>', '<', 'f', 'r', '>']"
"['<fr>', 'Chi', '▁ha', '▁pubblicato', '▁la', '▁ma', 'ppa', '▁dell', ""'"", '▁intens', '[MASK]', '▁dei', '▁terremoti', '?', '[MASK]', '</s>', 'A', '▁quale', '▁intens', '[MASK]', '[MASK]', '▁stata', '▁scalata', '?', '[MASK]', '</s>', '[MASK]', '▁città', '▁era', '▁più', '▁vic', 'ina', '▁all', ""'"", '▁epicentro', '▁principale']","['<fr>', 'Chi', '▁ha', '▁pubblicato', '▁la', '▁ma', 'ppa', '▁dell', ""'"", '▁intens', 'ità', '▁dei', '▁terremoti', '?', '▁', '</s>', 'A', '▁quale', '▁intens', 'ità', '▁è', '▁stata', '▁scalata', '?', '▁', '</s>', 'Quale', '▁città', '▁era', '▁più', '▁vic', 'ina', '▁all', ""'"", '▁epicentro', '▁principale']","['Chi', '▁ha', '▁pubblicato', '▁la', '▁ma', 'ppa', '▁dell', ""'"", '▁intens', 'ità', '▁dei', '▁terremoti', '?', '▁', '</s>', 'A', '▁quale', '▁intens', 'ità', '▁è', '▁stata', '▁scalata', '?', '▁', '</s>', 'Quale', '▁città', '▁era', '▁più', '▁vic', 'ina', '▁all', ""'"", '▁epicentro', '▁principale', '<', 'f', 'r', '>']"
"['<fr>', 'Quanti', '▁studenti', '▁sono', '▁stati', '▁dis', 'abili', '[MASK]', '▁X', 'in', 'hua', '[MASK]', '▁', '</s>', 'Qual', '▁è', '▁stata', '▁la', '▁data', '▁in', '▁cui', '▁è', '▁stato', '▁rilasciato', '[MASK]', '[MASK]', '▁ufficiale', '▁degli', '▁studenti', '▁uccisi', '▁nel', '▁terremoto', '[MASK]', '▁', '</s>', 'Chi']","['<fr>', 'Quanti', '▁studenti', '▁sono', '▁stati', '▁dis', 'abili', '▁a', '▁X', 'in', 'hua', '?', '▁', '</s>', 'Qual', '▁è', '▁stata', '▁la', '▁data', '▁in', '▁cui', '▁è', '▁stato', '▁rilasciato', '▁il', '▁numero', '▁ufficiale', '▁degli', '▁studenti', '▁uccisi', '▁nel', '▁terremoto', '?', '▁', '</s>', 'Chi']","['Quanti', '▁studenti', '▁sono', '▁stati', '▁dis', 'abili', '▁a', '▁X', 'in', 'hua', '?', '▁', '</s>', 'Qual', '▁è', '▁stata', '▁la', '▁data', '▁in', '▁cui', '▁è', '▁stato', '▁rilasciato', '▁il', '▁numero', '▁ufficiale', '▁degli', '▁studenti', '▁uccisi', '▁nel', '▁terremoto', '?', '▁', '</s>', 'Chi', '<', 'f', 'r', '>']"
"['<fr>', 'A', '▁parti', 're', '▁dal', '[MASK]', '▁maggio', '▁quanti', '▁laghi', '▁sism', 'ici', '▁si', '▁erano', '▁formati', '▁die', 'tro', '▁i', '▁de', 'tri', 'ti', '[MASK]', '▁fran', 'e', '?', '▁', '</s>', 'Che', '▁cosa', '▁dove', '[MASK]', '▁essere', '▁evacu', 'ato', '▁a', '▁causa', '[MASK]']","['<fr>', 'A', '▁parti', 're', '▁dal', '▁27', '▁maggio', '▁quanti', '▁laghi', '▁sism', 'ici', '▁si', '▁erano', '▁formati', '▁die', 'tro', '▁i', '▁de', 'tri', 'ti', '▁di', '▁fran', 'e', '?', '▁', '</s>', 'Che', '▁cosa', '▁dove', 'va', '▁essere', '▁evacu', 'ato', '▁a', '▁causa', '▁di']","['A', '▁parti', 're', '▁dal', '▁27', '▁maggio', '▁quanti', '▁laghi', '▁sism', 'ici', '▁si', '▁erano', '▁formati', '▁die', 'tro', '▁i', '▁de', 'tri', 'ti', '▁di', '▁fran', 'e', '?', '▁', '</s>', 'Che', '▁cosa', '▁dove', 'va', '▁essere', '▁evacu', 'ato', '▁a', '▁causa', '▁di', '<', 'f', 'r', '>']"
"['<fr>', 'Quale', '▁persona', '▁ha', '▁su', 'g', 'ger', 'ito', '[MASK]', '▁atterra', 'ggio', '▁per', '▁elicotteri', '▁vicino', '▁all', ""'"", '▁epicentro', '?', '▁', '</s>', 'Che', '▁tipo', '▁di', '▁in', '[MASK]', 'zioni', '▁sono', '[MASK]', '▁create', '▁sui', '[MASK]', 'ti', '▁we', 'b', '▁da', '▁arch']","['<fr>', 'Quale', '▁persona', '▁ha', '▁su', 'g', 'ger', 'ito', '▁un', '▁atterra', 'ggio', '▁per', '▁elicotteri', '▁vicino', '▁all', ""'"", '▁epicentro', '?', '▁', '</s>', 'Che', '▁tipo', '▁di', '▁in', 'forma', 'zioni', '▁sono', '▁state', '▁create', '▁sui', '▁si', 'ti', '▁we', 'b', '▁da', '▁arch']","['Quale', '▁persona', '▁ha', '▁su', 'g', 'ger', 'ito', '▁un', '▁atterra', 'ggio', '▁per', '▁elicotteri', '▁vicino', '▁all', ""'"", '▁epicentro', '?', '▁', '</s>', 'Che', '▁tipo', '▁di', '▁in', 'forma', 'zioni', '▁sono', '▁state', '▁create', '▁sui', '▁si', 'ti', '▁we', 'b', '▁da', '▁arch', '<', 'f', 'r', '>']"
"['<fr>', 'Quanti', '▁soldati', '▁hanno', '[MASK]', '▁rec', 'arsi', '▁nella', '▁zona', '▁a', '▁piedi', '?', '▁', '</s>', 'Chi', '▁ha', '▁dichiarato', '▁il', '▁lutto', '?', '▁', '</s>', 'Che', '▁cosa', '▁ha', '▁dichiarato', '▁il', '▁Consiglio', '▁di', '▁Stato', '?', '▁', '</s>', 'Qu', 'esta', '▁è']","['<fr>', 'Quanti', '▁soldati', '▁hanno', '▁dovuto', '▁rec', 'arsi', '▁nella', '▁zona', '▁a', '▁piedi', '?', '▁', '</s>', 'Chi', '▁ha', '▁dichiarato', '▁il', '▁lutto', '?', '▁', '</s>', 'Che', '▁cosa', '▁ha', '▁dichiarato', '▁il', '▁Consiglio', '▁di', '▁Stato', '?', '▁', '</s>', 'Qu', 'esta', '▁è']","['Quanti', '▁soldati', '▁hanno', '▁dovuto', '▁rec', 'arsi', '▁nella', '▁zona', '▁a', '▁piedi', '?', '▁', '</s>', 'Chi', '▁ha', '▁dichiarato', '▁il', '▁lutto', '?', '▁', '</s>', 'Che', '▁cosa', '▁ha', '▁dichiarato', '▁il', '▁Consiglio', '▁di', '▁Stato', '?', '▁', '</s>', 'Qu', 'esta', '▁è', '<', 'f', 'r', '>']"
"['<fr>', 'Che', '▁cosa', '▁ha', '▁considerato', '▁Tom', '▁Par', 's', 'ons', '▁come', '▁il', '▁fat', 'tore', '▁di', '▁rischio', '[MASK]', '▁for', 'ti', '▁terremoti', '▁fu', 'turi', '[MASK]', '▁', '</s>', 'Come', '▁ha', '▁fatto', '▁Y', 'u', 'ji', '▁Y', 'ag', 'i', '▁a', '▁dire', '▁che']","['<fr>', 'Che', '▁cosa', '▁ha', '▁considerato', '▁Tom', '▁Par', 's', 'ons', '▁come', '▁il', '▁fat', 'tore', '▁di', '▁rischio', '▁per', '▁for', 'ti', '▁terremoti', '▁fu', 'turi', '?', '▁', '</s>', 'Come', '▁ha', '▁fatto', '▁Y', 'u', 'ji', '▁Y', 'ag', 'i', '▁a', '▁dire', '▁che']","['Che', '▁cosa', '▁ha', '▁considerato', '▁Tom', '▁Par', 's', 'ons', '▁come', '▁il', '▁fat', 'tore', '▁di', '▁rischio', '▁per', '▁for', 'ti', '▁terremoti', '▁fu', 'turi', '?', '▁', '</s>', 'Come', '▁ha', '▁fatto', '▁Y', 'u', 'ji', '▁Y', 'ag', 'i', '▁a', '▁dire', '▁che', '<', 'f', 'r', '>']"
"['<fr>', 'Chi', '▁era', '▁profess', 'ore', '▁assist', 'ente', '▁di', '▁in', 'geg', 'ner', 'ia', '▁civile', '▁e', '▁ge', 'o', 'f', 'isica', '▁presso', '▁il', '▁California', '▁Institute', '▁of', '▁Te', 'chn', 'ology', '?', '▁', '</s>', 'In', '▁quale', '▁parte', '▁della', '▁Cina', '[MASK]', '▁è']","['<fr>', 'Chi', '▁era', '▁profess', 'ore', '▁assist', 'ente', '▁di', '▁in', 'geg', 'ner', 'ia', '▁civile', '▁e', '▁ge', 'o', 'f', 'isica', '▁presso', '▁il', '▁California', '▁Institute', '▁of', '▁Te', 'chn', 'ology', '?', '▁', '</s>', 'In', '▁quale', '▁parte', '▁della', '▁Cina', '▁si', '▁è']","['Chi', '▁era', '▁profess', 'ore', '▁assist', 'ente', '▁di', '▁in', 'geg', 'ner', 'ia', '▁civile', '▁e', '▁ge', 'o', 'f', 'isica', '▁presso', '▁il', '▁California', '▁Institute', '▁of', '▁Te', 'chn', 'ology', '?', '▁', '</s>', 'In', '▁quale', '▁parte', '▁della', '▁Cina', '▁si', '▁è', '<', 'f', 'r', '>']"
"['<fr>', 'Dove', '▁c', ""'"", '▁era', '▁un', '▁min', 'uto', '▁di', '▁silenzio', '[MASK]', '▁la', '▁sta', 'ff', 'etta', '?', '▁', '</s>', 'Chi', '▁era', '▁il', '▁preside', '▁della', '▁scuola', '▁media', '▁di', '▁Sang', 'za', 'o', '?', '▁', '</s>', 'Quanti', '▁studenti', '▁hanno', '▁frequentato']","['<fr>', 'Dove', '▁c', ""'"", '▁era', '▁un', '▁min', 'uto', '▁di', '▁silenzio', '▁durante', '▁la', '▁sta', 'ff', 'etta', '?', '▁', '</s>', 'Chi', '▁era', '▁il', '▁preside', '▁della', '▁scuola', '▁media', '▁di', '▁Sang', 'za', 'o', '?', '▁', '</s>', 'Quanti', '▁studenti', '▁hanno', '▁frequentato']","['Dove', '▁c', ""'"", '▁era', '▁un', '▁min', 'uto', '▁di', '▁silenzio', '▁durante', '▁la', '▁sta', 'ff', 'etta', '?', '▁', '</s>', 'Chi', '▁era', '▁il', '▁preside', '▁della', '▁scuola', '▁media', '▁di', '▁Sang', 'za', 'o', '?', '▁', '</s>', 'Quanti', '▁studenti', '▁hanno', '▁frequentato', '<', 'f', 'r', '>']"
"['<fr>', '[MASK]', '▁hanno', '▁detto', '[MASK]', '▁g', 'ior', 'n', 'alis', 'ti', '▁che', '▁hanno', '[MASK]', '▁cre', 'pe', '▁sulle', '▁pare', 'ti', '▁di', '▁alcun', 'i', '▁edifici', '?', '▁', '</s>', '[MASK]', '▁sono', '▁state', '▁evacu', 'ate', '[MASK]', '▁torri', '▁degli', '▁uffici', '?', '▁']","['<fr>', 'Dove', '▁hanno', '▁detto', '▁i', '▁g', 'ior', 'n', 'alis', 'ti', '▁che', '▁hanno', '▁visto', '▁cre', 'pe', '▁sulle', '▁pare', 'ti', '▁di', '▁alcun', 'i', '▁edifici', '?', '▁', '</s>', 'Dove', '▁sono', '▁state', '▁evacu', 'ate', '▁le', '▁torri', '▁degli', '▁uffici', '?', '▁']","['Dove', '▁hanno', '▁detto', '▁i', '▁g', 'ior', 'n', 'alis', 'ti', '▁che', '▁hanno', '▁visto', '▁cre', 'pe', '▁sulle', '▁pare', 'ti', '▁di', '▁alcun', 'i', '▁edifici', '?', '▁', '</s>', 'Dove', '▁sono', '▁state', '▁evacu', 'ate', '▁le', '▁torri', '▁degli', '▁uffici', '?', '▁', '<', 'f', 'r', '>']"
"['<fr>', 'Che', '▁cosa', '▁ha', '▁chiamato', '▁il', '▁Vice', '▁Ministro', '▁della', '▁Sal', 'ute', '▁il', '▁sistema', '▁san', 'itario', '▁pub', 'blico', '▁in', '▁Cina', '?', '▁', '[MASK]', 'Quanti', '▁bambini', '▁sono', '▁morti', '▁a', '▁causa', '▁di', '▁costru', 'zioni', '▁sc', 'ad', 'enti', '?', '▁']","['<fr>', 'Che', '▁cosa', '▁ha', '▁chiamato', '▁il', '▁Vice', '▁Ministro', '▁della', '▁Sal', 'ute', '▁il', '▁sistema', '▁san', 'itario', '▁pub', 'blico', '▁in', '▁Cina', '?', '▁', '</s>', 'Quanti', '▁bambini', '▁sono', '▁morti', '▁a', '▁causa', '▁di', '▁costru', 'zioni', '▁sc', 'ad', 'enti', '?', '▁']","['Che', '▁cosa', '▁ha', '▁chiamato', '▁il', '▁Vice', '▁Ministro', '▁della', '▁Sal', 'ute', '▁il', '▁sistema', '▁san', 'itario', '▁pub', 'blico', '▁in', '▁Cina', '?', '▁', '</s>', 'Quanti', '▁bambini', '▁sono', '▁morti', '▁a', '▁causa', '▁di', '▁costru', 'zioni', '▁sc', 'ad', 'enti', '?', '▁', '<', 'f', 'r', '>']"
"['<fr>', 'Quanto', '▁è', '▁stato', '▁grande', '▁lo', '▁spos', 'tamento', '?', '[MASK]', '</s>', 'Chi', '[MASK]', '▁prima', '▁m', 'esso', '▁in', '▁gu', 'ardia', '▁da', '▁poss', 'ib', 'ili', '[MASK]', '[MASK]', '▁sis', 'miche', '▁nell', ""'"", '▁area', '?', '[MASK]', '</s>', 'Che', '▁cosa', '[MASK]']","['<fr>', 'Quanto', '▁è', '▁stato', '▁grande', '▁lo', '▁spos', 'tamento', '?', '▁', '</s>', 'Chi', '▁ha', '▁prima', '▁m', 'esso', '▁in', '▁gu', 'ardia', '▁da', '▁poss', 'ib', 'ili', '▁at', 'tività', '▁sis', 'miche', '▁nell', ""'"", '▁area', '?', '▁', '</s>', 'Che', '▁cosa', '▁ha']","['Quanto', '▁è', '▁stato', '▁grande', '▁lo', '▁spos', 'tamento', '?', '▁', '</s>', 'Chi', '▁ha', '▁prima', '▁m', 'esso', '▁in', '▁gu', 'ardia', '▁da', '▁poss', 'ib', 'ili', '▁at', 'tività', '▁sis', 'miche', '▁nell', ""'"", '▁area', '?', '▁', '</s>', 'Che', '▁cosa', '▁ha', '<', 'f', 'r', '>']"
"['<fr>', 'Quante', '▁organizza', 'zioni', '▁interna', 'zion', 'ali', '▁hanno', '▁fatto', '▁donazioni', '[MASK]', '[MASK]', '</s>', 'Quanto', '▁dura', '▁il', '▁piano', '[MASK]', '[MASK]', '</s>', 'Qual', '▁è', '▁il', '▁costo', '▁per', '▁il', '▁bilan', 'cio', '▁della', '[MASK]', '[MASK]', '[MASK]', '</s>', 'Chi', '▁ha', '[MASK]']","['<fr>', 'Quante', '▁organizza', 'zioni', '▁interna', 'zion', 'ali', '▁hanno', '▁fatto', '▁donazioni', '?', '▁', '</s>', 'Quanto', '▁dura', '▁il', '▁piano', '?', '▁', '</s>', 'Qual', '▁è', '▁il', '▁costo', '▁per', '▁il', '▁bilan', 'cio', '▁della', '▁provincia', '?', '▁', '</s>', 'Chi', '▁ha', '▁']","['Quante', '▁organizza', 'zioni', '▁interna', 'zion', 'ali', '▁hanno', '▁fatto', '▁donazioni', '?', '▁', '</s>', 'Quanto', '▁dura', '▁il', '▁piano', '?', '▁', '</s>', 'Qual', '▁è', '▁il', '▁costo', '▁per', '▁il', '▁bilan', 'cio', '▁della', '▁provincia', '?', '▁', '</s>', 'Chi', '▁ha', '▁', '<', 'f', 'r', '>']"
